# Renewables.ninja Weather (Point API) - 51.454, -2.597 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": "true", "header": "true", "lat": "51.4538022", "lon": "-2.5972985", "date_from": "2021-01-01", "date_to": "2021-12-31", "dataset": "merra2", "var_t2m": "true", "var_prectotland": "true", "var_precsnoland": "true", "var_snomas": "true", "var_rhoa": "true", "var_swgdn": "true", "var_swtdn": "true", "var_cldtot": "true"}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2021-01-01 13:00,2021-01-01 13:00,2.798,0.028,0,0.322,1.264,78.584,326.614,0.933
2021-01-01 14:00,2021-01-01 14:00,2.610,0.024,0,0.314,1.265,50.632,229.914,0.961
2021-01-01 15:00,2021-01-01 15:00,2.111,0.023,0,0.308,1.265,14.810,88.311,0.958
2021-01-01 16:00,2021-01-01 16:00,1.801,0.021,0,0.304,1.267,0.012,0.141,0.938
2021-01-01 17:00,2021-01-01 17:00,1.871,0.016,0,0.299,1.267,0,0,0.895
2021-01-01 18:00,2021-01-01 18:00,1.874,0.025,0,0.295,1.268,0,0,0.801
2021-01-01 19:00,2021-01-01 19:00,1.665,0.012,0.001,0.293,1.269,0,0,0.734
2021-01-01 20:00,2021-01-01 20:00,1.347,0.009,0,0.290,1.271,0,0,0.662
2021-01-01 21:00,2021-01-01 21:00,1.087,0.007,0.001,0.288,1.274,0,0,0.762
2021-01-01 22:00,2021-01-01 22:00,0.953,0.007,0.002,0.288,1.276,0,0,0.811
2021-01-01 23:00,2021-01-01 23:00,0.738,0.007,0.002,0.289,1.278,0,0,0.798
2021-01-02 00:00,2021-01-02 00:00,0.437,0.011,0.007,0.289,1.281,0,0,0.842
2021-01-02 01:00,2021-01-02 01:00,0.266,0.012,0.010,0.291,1.282,0,0,0.779
2021-01-02 02:00,2021-01-02 02:00,0.191,0.010,0.009,0.295,1.282,0,0,0.654
2021-01-02 03:00,2021-01-02 03:00,-0.074,0.008,0.008,0.299,1.283,0,0,0.568
2021-01-02 04:00,2021-01-02 04:00,-0.320,0.007,0.007,0.303,1.284,0,0,0.533
2021-01-02 05:00,2021-01-02 05:00,-0.747,0.005,0.005,0.306,1.285,0,0,0.487
2021-01-02 06:00,2021-01-02 06:00,-1.056,0.005,0.005,0.309,1.285,0,0,0.476
2021-01-02 07:00,2021-01-02 07:00,-1.173,0.006,0.005,0.312,1.285,0,0,0.477
2021-01-02 08:00,2021-01-02 08:00,-0.971,0.006,0.005,0.316,1.284,12.151,40.706,0.484
2021-01-02 09:00,2021-01-02 09:00,0.337,0.003,0.002,0.317,1.282,73.695,187.023,0.437
2021-01-02 10:00,2021-01-02 10:00,1.558,0.004,0.001,0.316,1.278,137.465,300.421,0.416
2021-01-02 11:00,2021-01-02 11:00,2.685,0.008,0,0.307,1.272,192.334,364.071,0.701
2021-01-02 12:00,2021-01-02 12:00,3.400,0.022,0,0.296,1.268,145.117,373.685,0.811
2021-01-02 13:00,2021-01-02 13:00,3.620,0.066,0,0.286,1.265,110.521,328.614,0.792
2021-01-02 14:00,2021-01-02 14:00,3.178,0.118,0,0.280,1.265,68.736,231.908,0.739
2021-01-02 15:00,2021-01-02 15:00,2.053,0.127,0,0.279,1.265,19.755,90.183,0.802
2021-01-02 16:00,2021-01-02 16:00,1.500,0.080,0,0.280,1.267,0.015,0.207,0.700
2021-01-02 17:00,2021-01-02 17:00,1.255,0.028,0.001,0.280,1.271,0,0,0.479
2021-01-02 18:00,2021-01-02 18:00,0.753,0.009,0.003,0.281,1.275,0,0,0.355
2021-01-02 19:00,2021-01-02 19:00,-0.068,0.011,0.010,0.286,1.280,0,0,0.437
2021-01-02 20:00,2021-01-02 20:00,-0.325,0.024,0.024,0.299,1.283,0,0,0.572
2021-01-02 21:00,2021-01-02 21:00,-0.320,0.045,0.044,0.320,1.284,0,0,0.628
2021-01-02 22:00,2021-01-02 22:00,-0.234,0.089,0.081,0.347,1.284,0,0,0.652
2021-01-02 23:00,2021-01-02 23:00,-0.015,0.097,0.082,0.409,1.283,0,0,0.769
2021-01-03 00:00,2021-01-03 00:00,0.259,0.077,0.051,0.472,1.282,0,0,0.843
2021-01-03 01:00,2021-01-03 01:00,0.445,0.058,0.024,0.500,1.281,0,0,0.878
2021-01-03 02:00,2021-01-03 02:00,0.644,0.045,0.010,0.512,1.280,0,0,0.897
2021-01-03 03:00,2021-01-03 03:00,0.908,0.034,0.008,0.516,1.278,0,0,0.923
2021-01-03 04:00,2021-01-03 04:00,1.169,0.028,0.006,0.516,1.277,0,0,0.939
2021-01-03 05:00,2021-01-03 05:00,1.407,0.025,0.004,0.513,1.276,0,0,0.961
2021-01-03 06:00,2021-01-03 06:00,1.574,0.023,0.003,0.508,1.276,0,0,0.979
2021-01-03 07:00,2021-01-03 07:00,1.638,0.022,0.002,0.502,1.276,0,0,0.983
2021-01-03 08:00,2021-01-03 08:00,1.717,0.023,0.001,0.495,1.276,4.394,42.071,0.988
2021-01-03 09:00,2021-01-03 09:00,1.956,0.023,0.001,0.485,1.276,24.816,189.077,0.984
2021-01-03 10:00,2021-01-03 10:00,2.291,0.021,0.001,0.470,1.275,48.954,302.556,0.979
2021-01-03 11:00,2021-01-03 11:00,2.676,0.018,0,0.453,1.273,70.343,366.225,0.977
2021-01-03 12:00,2021-01-03 12:00,3.051,0.014,0,0.432,1.271,80.947,375.827,0.969
2021-01-03 13:00,2021-01-03 13:00,3.366,0.012,0,0.413,1.269,73.658,330.756,0.953
2021-01-03 14:00,2021-01-03 14:00,3.450,0.013,0,0.396,1.268,52.297,234.033,0.963
2021-01-03 15:00,2021-01-03 15:00,3.284,0.016,0,0.384,1.268,14.404,92.214,0.974
2021-01-03 16:00,2021-01-03 16:00,3.148,0.019,0,0.374,1.269,0.018,0.289,0.970
2021-01-03 17:00,2021-01-03 17:00,3.118,0.024,0,0.364,1.269,0,0,0.945
2021-01-03 18:00,2021-01-03 18:00,3.043,0.021,0,0.355,1.270,0,0,0.903
2021-01-03 19:00,2021-01-03 19:00,2.933,0.019,0,0.347,1.271,0,0,0.819
2021-01-03 20:00,2021-01-03 20:00,2.732,0.016,0,0.341,1.273,0,0,0.738
2021-01-03 21:00,2021-01-03 21:00,2.471,0.011,0,0.335,1.275,0,0,0.756
2021-01-03 22:00,2021-01-03 22:00,2.220,0.009,0,0.328,1.277,0,0,0.894
2021-01-03 23:00,2021-01-03 23:00,2.059,0.010,0,0.319,1.278,0,0,0.960
2021-01-04 00:00,2021-01-04 00:00,2.006,0.010,0.001,0.311,1.279,0,0,0.981
2021-01-04 01:00,2021-01-04 01:00,1.928,0.007,0.001,0.305,1.279,0,0,0.961
2021-01-04 02:00,2021-01-04 02:00,1.686,0.007,0.001,0.301,1.280,0,0,0.845
2021-01-04 03:00,2021-01-04 03:00,1.271,0.007,0.002,0.300,1.282,0,0,0.862
2021-01-04 04:00,2021-01-04 04:00,0.818,0.008,0.003,0.302,1.285,0,0,0.954
2021-01-04 05:00,2021-01-04 05:00,0.709,0.010,0.002,0.303,1.285,0,0,0.983
2021-01-04 06:00,2021-01-04 06:00,0.747,0.009,0.001,0.303,1.285,0,0,0.981
2021-01-04 07:00,2021-01-04 07:00,0.977,0.008,0.001,0.303,1.284,0,0,0.951
2021-01-04 08:00,2021-01-04 08:00,1.293,0.009,0.001,0.300,1.282,6.650,43.566,0.921
2021-01-04 09:00,2021-01-04 09:00,1.788,0.011,0.001,0.292,1.280,34.360,191.327,0.846
2021-01-04 10:00,2021-01-04 10:00,2.400,0.010,0.001,0.278,1.278,81.161,304.808,0.752
2021-01-04 11:00,2021-01-04 11:00,3.070,0.010,0,0.259,1.275,126.412,368.591,0.748
2021-01-04 12:00,2021-01-04 12:00,3.594,0.009,0,0.239,1.271,150.643,378.202,0.824
2021-01-04 13:00,2021-01-04 13:00,3.829,0.010,0,0.220,1.269,122.136,333.131,0.914
2021-01-04 14:00,2021-01-04 14:00,3.706,0.012,0,0.206,1.269,77.980,236.292,0.979
2021-01-04 15:00,2021-01-04 15:00,3.261,0.011,0,0.196,1.270,23.407,94.402,0.995
2021-01-04 16:00,2021-01-04 16:00,2.770,0.008,0,0.189,1.272,0.053,0.410,0.996
2021-01-04 17:00,2021-01-04 17:00,2.420,0.005,0,0.184,1.275,0,0,0.995
2021-01-04 18:00,2021-01-04 18:00,2.025,0.003,0,0.182,1.277,0,0,0.987
2021-01-04 19:00,2021-01-04 19:00,1.563,0.002,0,0.181,1.280,0,0,0.942
2021-01-04 20:00,2021-01-04 20:00,0.959,0.002,0,0.181,1.283,0,0,0.804
2021-01-04 21:00,2021-01-04 21:00,0.492,0.002,0.001,0.182,1.286,0,0,0.701
2021-01-04 22:00,2021-01-04 22:00,0.172,0.005,0.003,0.183,1.289,0,0,0.711
2021-01-04 23:00,2021-01-04 23:00,0.129,0.005,0.004,0.187,1.290,0,0,0.628
2021-01-05 00:00,2021-01-05 00:00,0.106,0.004,0.003,0.190,1.289,0,0,0.595
2021-01-05 01:00,2021-01-05 01:00,0.042,0.004,0.003,0.193,1.289,0,0,0.518
2021-01-05 02:00,2021-01-05 02:00,-0.150,0.005,0.002,0.195,1.290,0,0,0.487
2021-01-05 03:00,2021-01-05 03:00,-0.432,0.009,0.003,0.198,1.291,0,0,0.538
2021-01-05 04:00,2021-01-05 04:00,-0.584,0.004,0.003,0.201,1.292,0,0,0.537
2021-01-05 05:00,2021-01-05 05:00,-0.635,0.003,0.003,0.203,1.293,0,0,0.489
2021-01-05 06:00,2021-01-05 06:00,-0.675,0.003,0.002,0.205,1.293,0,0,0.495
2021-01-05 07:00,2021-01-05 07:00,-0.735,0.003,0.003,0.208,1.293,0,0,0.508
2021-01-05 08:00,2021-01-05 08:00,-0.646,0.003,0.003,0.210,1.293,12.051,45.200,0.464
2021-01-05 09:00,2021-01-05 09:00,0.052,0.002,0.001,0.212,1.291,79.007,193.702,0.279
2021-01-05 10:00,2021-01-05 10:00,0.961,0.004,0.001,0.211,1.287,152.962,307.306,0.268
2021-01-05 11:00,2021-01-05 11:00,1.965,0.006,0,0.203,1.282,204.471,371.196,0.266
2021-01-05 12:00,2021-01-05 12:00,2.619,0.007,0,0.193,1.278,194.645,380.827,0.339
2021-01-05 13:00,2021-01-05 13:00,2.937,0.005,0,0.183,1.276,150.854,335.631,0.361
2021-01-05 14:00,2021-01-05 14:00,2.889,0.004,0,0.175,1.274,96.007,238.783,0.386
2021-01-05 15:00,2021-01-05 15:00,2.429,0.003,0,0.171,1.275,30.901,96.750,0.436
2021-01-05 16:00,2021-01-05 16:00,1.908,0.002,0,0.169,1.277,0.089,0.556,0.544
2021-01-05 17:00,2021-01-05 17:00,1.428,0.002,0,0.168,1.280,0,0,0.601
2021-01-05 18:00,2021-01-05 18:00,1.103,0.002,0,0.167,1.282,0,0,0.584
2021-01-05 19:00,2021-01-05 19:00,0.753,0.002,0,0.167,1.285,0,0,0.652
2021-01-05 20:00,2021-01-05 20:00,0.523,0.002,0.001,0.168,1.287,0,0,0.736
2021-01-05 21:00,2021-01-05 21:00,0.337,0.004,0.003,0.170,1.288,0,0,0.786
2021-01-05 22:00,2021-01-05 22:00,0.321,0.005,0.004,0.173,1.288,0,0,0.729
2021-01-05 23:00,2021-01-05 23:00,0.087,0.006,0.005,0.177,1.289,0,0,0.726
2021-01-06 00:00,2021-01-06 00:00,-0.010,0.005,0.005,0.181,1.289,0,0,0.595
2021-01-06 01:00,2021-01-06 01:00,-0.312,0.006,0.005,0.185,1.290,0,0,0.605
2021-01-06 02:00,2021-01-06 02:00,-0.483,0.006,0.005,0.190,1.291,0,0,0.548
2021-01-06 03:00,2021-01-06 03:00,-0.688,0.006,0.006,0.195,1.292,0,0,0.576
2021-01-06 04:00,2021-01-06 04:00,-0.828,0.007,0.007,0.200,1.292,0,0,0.624
2021-01-06 05:00,2021-01-06 05:00,-0.814,0.006,0.006,0.206,1.292,0,0,0.572
2021-01-06 06:00,2021-01-06 06:00,-0.840,0.005,0.005,0.211,1.292,0,0,0.572
2021-01-06 07:00,2021-01-06 07:00,-0.854,0.005,0.005,0.215,1.292,0,0,0.526
2021-01-06 08:00,2021-01-06 08:00,-0.895,0.006,0.005,0.219,1.293,11.226,46.975,0.631
2021-01-06 09:00,2021-01-06 09:00,-0.451,0.006,0.006,0.224,1.292,59.341,196.259,0.684
2021-01-06 10:00,2021-01-06 10:00,0.320,0.006,0.005,0.227,1.289,107.765,309.933,0.641
2021-01-06 11:00,2021-01-06 11:00,1.319,0.007,0.001,0.224,1.284,146.423,373.841,0.618
2021-01-06 12:00,2021-01-06 12:00,1.962,0.007,0,0.215,1.280,148.932,383.558,0.637
2021-01-06 13:00,2021-01-06 13:00,2.236,0.008,0,0.206,1.278,126.773,338.381,0.661
2021-01-06 14:00,2021-01-06 14:00,2.190,0.007,0,0.200,1.277,78.598,241.403,0.682
2021-01-06 15:00,2021-01-06 15:00,1.739,0.006,0,0.198,1.278,25.459,99.279,0.711
2021-01-06 16:00,2021-01-06 16:00,1.207,0.009,0,0.197,1.278,0.090,0.755,0.709
2021-01-06 17:00,2021-01-06 17:00,1.151,0.009,0,0.196,1.279,0,0,0.705
2021-01-06 18:00,2021-01-06 18:00,0.999,0.006,0,0.196,1.280,0,0,0.702
2021-01-06 19:00,2021-01-06 19:00,0.797,0.004,0.001,0.196,1.282,0,0,0.677
2021-01-06 20:00,2021-01-06 20:00,0.425,0.004,0.002,0.198,1.284,0,0,0.677
2021-01-06 21:00,2021-01-06 21:00,0.106,0.006,0.003,0.200,1.286,0,0,0.689
2021-01-06 22:00,2021-01-06 22:00,-0.165,0.008,0.007,0.205,1.288,0,0,0.745
2021-01-06 23:00,2021-01-06 23:00,-0.417,0.010,0.009,0.212,1.290,0,0,0.752
2021-01-07 00:00,2021-01-07 00:00,-0.735,0.011,0.011,0.221,1.291,0,0,0.749
2021-01-07 01:00,2021-01-07 01:00,-1.050,0.011,0.011,0.230,1.293,0,0,0.746
2021-01-07 02:00,2021-01-07 02:00,-1.343,0.011,0.011,0.240,1.294,0,0,0.735
2021-01-07 03:00,2021-01-07 03:00,-1.589,0.011,0.011,0.250,1.295,0,0,0.716
2021-01-07 04:00,2021-01-07 04:00,-1.765,0.011,0.010,0.259,1.296,0,0,0.692
2021-01-07 05:00,2021-01-07 05:00,-1.868,0.010,0.010,0.268,1.296,0,0,0.677
2021-01-07 06:00,2021-01-07 06:00,-1.895,0.010,0.010,0.276,1.296,0,0,0.693
2021-01-07 07:00,2021-01-07 07:00,-1.832,0.010,0.010,0.284,1.296,0,0,0.710
2021-01-07 08:00,2021-01-07 08:00,-1.630,0.011,0.011,0.294,1.295,12.814,48.903,0.714
2021-01-07 09:00,2021-01-07 09:00,-1.195,0.011,0.011,0.304,1.295,69.375,198.999,0.699
2021-01-07 10:00,2021-01-07 10:00,-0.680,0.009,0.009,0.312,1.293,130.528,312.796,0.642
2021-01-07 11:00,2021-01-07 11:00,-0.065,0.007,0.007,0.317,1.290,177.873,376.714,0.590
2021-01-07 12:00,2021-01-07 12:00,0.536,0.005,0.005,0.319,1.287,190.274,386.451,0.529
2021-01-07 13:00,2021-01-07 13:00,1.153,0.003,0.003,0.315,1.282,175.505,341.227,0.241
2021-01-07 14:00,2021-01-07 14:00,1.225,0.002,0.002,0.311,1.279,128.929,244.168,0.275
2021-01-07 15:00,2021-01-07 15:00,0.066,0.002,0.002,0.312,1.277,42.204,101.938,0.287
2021-01-07 16:00,2021-01-07 16:00,-0.729,0.003,0.002,0.314,1.276,0.206,0.994,0.448
2021-01-07 17:00,2021-01-07 17:00,-0.709,0.003,0.002,0.316,1.275,0,0,0.627
2021-01-07 18:00,2021-01-07 18:00,-0.638,0.004,0.002,0.318,1.274,0,0,0.628
2021-01-07 19:00,2021-01-07 19:00,-0.642,0.007,0.002,0.320,1.274,0,0,0.665
2021-01-07 20:00,2021-01-07 20:00,-0.320,0.018,0.003,0.322,1.273,0,0,0.718
2021-01-07 21:00,2021-01-07 21:00,0.046,0.038,0.002,0.324,1.272,0,0,0.758
2021-01-07 22:00,2021-01-07 22:00,0.164,0.049,0.002,0.326,1.272,0,0,0.814
2021-01-07 23:00,2021-01-07 23:00,0.275,0.040,0.001,0.328,1.271,0,0,0.850
2021-01-08 00:00,2021-01-08 00:00,0.285,0.025,0,0.329,1.270,0,0,0.834
2021-01-08 01:00,2021-01-08 01:00,0.220,0.018,0,0.329,1.270,0,0,0.900
2021-01-08 02:00,2021-01-08 02:00,0.193,0.014,0,0.330,1.270,0,0,0.873
2021-01-08 03:00,2021-01-08 03:00,0.167,0.011,0.001,0.330,1.270,0,0,0.882
2021-01-08 04:00,2021-01-08 04:00,0.130,0.010,0.001,0.331,1.272,0,0,0.853
2021-01-08 05:00,2021-01-08 05:00,0.126,0.012,0.003,0.334,1.274,0,0,0.816
2021-01-08 06:00,2021-01-08 06:00,0.075,0.016,0.005,0.339,1.276,0,0,0.787
2021-01-08 07:00,2021-01-08 07:00,0.051,0.023,0.009,0.346,1.278,0,0,0.790
2021-01-08 08:00,2021-01-08 08:00,0.193,0.032,0.008,0.354,1.280,9.474,50.988,0.797
2021-01-08 09:00,2021-01-08 09:00,0.705,0.024,0.006,0.360,1.281,52.404,201.874,0.775
2021-01-08 10:00,2021-01-08 10:00,1.249,0.022,0.004,0.359,1.279,101.807,315.796,0.778
2021-01-08 11:00,2021-01-08 11:00,1.761,0.022,0.001,0.351,1.277,130.267,379.821,0.804
2021-01-08 12:00,2021-01-08 12:00,2.006,0.021,0,0.339,1.276,130.499,389.452,0.770
2021-01-08 13:00,2021-01-08 13:00,2.051,0.024,0.001,0.328,1.275,115.090,344.256,0.738
2021-01-08 14:00,2021-01-08 14:00,1.817,0.024,0.001,0.322,1.275,72.143,247.104,0.730
2021-01-08 15:00,2021-01-08 15:00,0.862,0.016,0.001,0.320,1.276,23.988,104.778,0.699
2021-01-08 16:00,2021-01-08 16:00,-0.054,0.011,0,0.321,1.278,0.163,1.290,0.638
2021-01-08 17:00,2021-01-08 17:00,-0.296,0.009,0.001,0.322,1.280,0,0,0.598
2021-01-08 18:00,2021-01-08 18:00,-0.450,0.004,0.001,0.323,1.283,0,0,0.618
2021-01-08 19:00,2021-01-08 19:00,-0.493,0.003,0.002,0.324,1.287,0,0,0.668
2021-01-08 20:00,2021-01-08 20:00,-0.699,0.004,0.003,0.326,1.290,0,0,0.655
2021-01-08 21:00,2021-01-08 21:00,-1.038,0.004,0.003,0.328,1.294,0,0,0.601
2021-01-08 22:00,2021-01-08 22:00,-1.394,0.006,0.006,0.332,1.297,0,0,0.671
2021-01-08 23:00,2021-01-08 23:00,-1.644,0.009,0.008,0.338,1.300,0,0,0.712
2021-01-09 00:00,2021-01-09 00:00,-1.733,0.011,0.011,0.347,1.300,0,0,0.706
2021-01-09 01:00,2021-01-09 01:00,-1.610,0.013,0.013,0.357,1.300,0,0,0.723
2021-01-09 02:00,2021-01-09 02:00,-1.265,0.014,0.014,0.368,1.299,0,0,0.754
2021-01-09 03:00,2021-01-09 03:00,-0.979,0.014,0.014,0.379,1.297,0,0,0.734
2021-01-09 04:00,2021-01-09 04:00,-0.809,0.014,0.014,0.390,1.296,0,0,0.727
2021-01-09 05:00,2021-01-09 05:00,-0.636,0.014,0.014,0.400,1.296,0,0,0.746
2021-01-09 06:00,2021-01-09 06:00,-0.544,0.013,0.013,0.411,1.296,0,0,0.735
2021-01-09 07:00,2021-01-09 07:00,-0.594,0.013,0.013,0.420,1.296,0,0,0.710
2021-01-09 08:00,2021-01-09 08:00,-0.479,0.014,0.014,0.431,1.296,11.131,53.215,0.730
2021-01-09 09:00,2021-01-09 09:00,0.100,0.014,0.012,0.442,1.296,58.176,204.884,0.733
2021-01-09 10:00,2021-01-09 10:00,0.735,0.013,0.007,0.448,1.294,105.843,318.921,0.729
2021-01-09 11:00,2021-01-09 11:00,1.665,0.015,0.001,0.439,1.290,140.751,382.964,0.738
2021-01-09 12:00,2021-01-09 12:00,1.973,0.016,0,0.422,1.288,143.520,392.702,0.755
2021-01-09 13:00,2021-01-09 13:00,1.949,0.016,0,0.407,1.288,122.788,347.381,0.749
2021-01-09 14:00,2021-01-09 14:00,1.704,0.014,0,0.396,1.288,83.001,250.225,0.725
2021-01-09 15:00,2021-01-09 15:00,0.992,0.011,0,0.393,1.289,29.319,107.752,0.684
2021-01-09 16:00,2021-01-09 16:00,0.406,0.011,0,0.394,1.290,0.251,1.649,0.674
2021-01-09 17:00,2021-01-09 17:00,0.277,0.012,0,0.394,1.290,0,0,0.679
2021-01-09 18:00,2021-01-09 18:00,0.229,0.014,0.001,0.395,1.291,0,0,0.679
2021-01-09 19:00,2021-01-09 19:00,0.124,0.013,0.002,0.396,1.292,0,0,0.671
2021-01-09 20:00,2021-01-09 20:00,-0.102,0.010,0.002,0.398,1.293,0,0,0.641
2021-01-09 21:00,2021-01-09 21:00,-0.359,0.008,0.002,0.400,1.294,0,0,0.611
2021-01-09 22:00,2021-01-09 22:00,-0.647,0.007,0.002,0.401,1.294,0,0,0.598
2021-01-09 23:00,2021-01-09 23:00,-0.834,0.004,0.001,0.402,1.294,0,0,0.555
2021-01-10 00:00,2021-01-10 00:00,-1.028,0.002,0.001,0.403,1.293,0,0,0.540
2021-01-10 01:00,2021-01-10 01:00,-1.103,0.002,0.001,0.404,1.293,0,0,0.413
2021-01-10 02:00,2021-01-10 02:00,-1.090,0.001,0.001,0.405,1.292,0,0,0.344
2021-01-10 03:00,2021-01-10 03:00,-1.128,0.001,0,0.406,1.291,0,0,0.294
2021-01-10 04:00,2021-01-10 04:00,-1.084,0,0,0.406,1.290,0,0,0.231
2021-01-10 05:00,2021-01-10 05:00,-1.081,0,0,0.407,1.288,0,0,0.133
2021-01-10 06:00,2021-01-10 06:00,-1.063,0,0,0.407,1.287,0,0,0.257
2021-01-10 07:00,2021-01-10 07:00,-0.998,0,0,0.407,1.286,0,0,0.648
2021-01-10 08:00,2021-01-10 08:00,-0.598,0.001,0,0.407,1.286,22.249,55.639,0.757
2021-01-10 09:00,2021-01-10 09:00,1.410,0.001,0,0.406,1.284,105.686,208.070,0.586
2021-01-10 10:00,2021-01-10 10:00,3.089,0.001,0,0.396,1.281,183.762,322.277,0.351
2021-01-10 11:00,2021-01-10 11:00,4.006,0.002,0,0.378,1.277,217.348,386.339,0.508
2021-01-10 12:00,2021-01-10 12:00,4.348,0.003,0,0.359,1.274,175.581,396.077,0.617
2021-01-10 13:00,2021-01-10 13:00,4.221,0.004,0,0.343,1.272,130.605,350.756,0.605
2021-01-10 14:00,2021-01-10 14:00,3.467,0.006,0,0.331,1.271,84.981,253.466,0.644
2021-01-10 15:00,2021-01-10 15:00,2.349,0.007,0,0.326,1.270,25.545,110.877,0.613
2021-01-10 16:00,2021-01-10 16:00,1.558,0.006,0,0.325,1.269,0.264,2.068,0.539
2021-01-10 17:00,2021-01-10 17:00,1.643,0.006,0,0.325,1.269,0,0,0.810
2021-01-10 18:00,2021-01-10 18:00,1.932,0.019,0,0.324,1.269,0,0,0.973
2021-01-10 19:00,2021-01-10 19:00,2.333,0.024,0,0.322,1.268,0,0,0.978
2021-01-10 20:00,2021-01-10 20:00,2.749,0.029,0,0.319,1.267,0,0,0.905
2021-01-10 21:00,2021-01-10 21:00,3.185,0.028,0,0.313,1.266,0,0,0.815
2021-01-10 22:00,2021-01-10 22:00,3.683,0.027,0,0.306,1.265,0,0,0.809
2021-01-10 23:00,2021-01-10 23:00,3.987,0.032,0,0.297,1.264,0,0,0.777
2021-01-11 00:00,2021-01-11 00:00,4.052,0.039,0,0.289,1.264,0,0,0.800
2021-01-11 01:00,2021-01-11 01:00,4.282,0.038,0,0.281,1.263,0,0,0.814
2021-01-11 02:00,2021-01-11 02:00,4.525,0.037,0,0.273,1.262,0,0,0.862
2021-01-11 03:00,2021-01-11 03:00,4.766,0.022,0,0.264,1.261,0,0,0.922
2021-01-11 04:00,2021-01-11 04:00,4.519,0.011,0,0.256,1.260,0,0,0.874
2021-01-11 05:00,2021-01-11 05:00,4.621,0.006,0,0.249,1.260,0,0,0.781
2021-01-11 06:00,2021-01-11 06:00,5.008,0.006,0,0.241,1.259,0,0,0.885
2021-01-11 07:00,2021-01-11 07:00,5.297,0.010,0,0.231,1.257,0,0,0.829
2021-01-11 08:00,2021-01-11 08:00,5.604,0.017,0,0.220,1.256,12.265,58.207,0.769
2021-01-11 09:00,2021-01-11 09:00,6.298,0.025,0,0.207,1.254,45.375,211.432,0.937
2021-01-11 10:00,2021-01-11 10:00,6.745,0.028,0,0.191,1.252,70.705,325.671,0.980
2021-01-11 11:00,2021-01-11 11:00,7.138,0.031,0,0.174,1.250,85.180,389.935,0.989
2021-01-11 12:00,2021-01-11 12:00,7.402,0.030,0,0.156,1.248,94.239,399.673,0.989
