# Renewables.ninja Weather (Point API) - 51.454, -2.597 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": "true", "header": "true", "lat": "51.4538022", "lon": "-2.5972985", "date_from": "2024-01-01", "date_to": "2024-12-31", "dataset": "merra2", "var_t2m": "true", "var_prectotland": "true", "var_precsnoland": "true", "var_snomas": "true", "var_rhoa": "true", "var_swgdn": "true", "var_swtdn": "true", "var_cldtot": "true"}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2024-01-03 13:00,2024-01-03 13:00,9.533,0.097,0,0,1.203,119.315,329.364,0.435
2024-01-03 14:00,2024-01-03 14:00,9.330,0.083,0,0,1.205,88.361,232.538,0.455
2024-01-03 15:00,2024-01-03 15:00,8.779,0.117,0,0,1.207,23.012,90.722,0.557
2024-01-03 16:00,2024-01-03 16:00,8.286,0.181,0,0,1.211,0.014,0.225,0.712
2024-01-03 17:00,2024-01-03 17:00,8.218,0.176,0,0,1.212,0,0,0.773
2024-01-03 18:00,2024-01-03 18:00,8.330,0.168,0,0,1.213,0,0,0.775
2024-01-03 19:00,2024-01-03 19:00,8.413,0.094,0,0,1.214,0,0,0.708
2024-01-03 20:00,2024-01-03 20:00,8.434,0.082,0,0,1.214,0,0,0.714
2024-01-03 21:00,2024-01-03 21:00,8.395,0.101,0,0,1.216,0,0,0.726
2024-01-03 22:00,2024-01-03 22:00,8.210,0.165,0,0,1.218,0,0,0.760
2024-01-03 23:00,2024-01-03 23:00,7.998,0.147,0,0,1.221,0,0,0.739
2024-01-04 00:00,2024-01-04 00:00,7.722,0.098,0,0,1.223,0,0,0.576
2024-01-04 01:00,2024-01-04 01:00,7.264,0.076,0,0,1.225,0,0,0.228
2024-01-04 02:00,2024-01-04 02:00,6.678,0.038,0,0,1.228,0,0,0.124
2024-01-04 03:00,2024-01-04 03:00,6.026,0.015,0,0,1.231,0,0,0.103
2024-01-04 04:00,2024-01-04 04:00,5.486,0.008,0,0,1.233,0,0,0.608
2024-01-04 05:00,2024-01-04 05:00,5.219,0.005,0,0,1.233,0,0,0.704
2024-01-04 06:00,2024-01-04 06:00,4.746,0.004,0,0,1.234,0,0,0.678
2024-01-04 07:00,2024-01-04 07:00,4.441,0.003,0,0,1.233,0,0,0.754
2024-01-04 08:00,2024-01-04 08:00,4.487,0.002,0,0,1.233,11.874,42.460,0.910
2024-01-04 09:00,2024-01-04 09:00,5.633,0.002,0,0,1.232,51.848,189.765,0.989
2024-01-04 10:00,2024-01-04 10:00,6.309,0.007,0,0,1.231,66.279,303.306,0.991
2024-01-04 11:00,2024-01-04 11:00,6.515,0.040,0,0,1.230,59.745,367.071,0.989
2024-01-04 12:00,2024-01-04 12:00,6.560,0.170,0,0,1.229,51.677,376.702,0.984
2024-01-04 13:00,2024-01-04 13:00,6.477,0.549,0,0,1.228,43.435,331.506,0.977
2024-01-04 14:00,2024-01-04 14:00,6.217,1.224,0,0,1.228,25.286,234.721,0.981
2024-01-04 15:00,2024-01-04 15:00,5.808,1.913,0,0,1.228,6.933,92.808,0.987
2024-01-04 16:00,2024-01-04 16:00,5.350,2.287,0,0,1.230,0.006,0.317,0.990
2024-01-04 17:00,2024-01-04 17:00,5.008,2.339,0,0,1.231,0,0,0.981
2024-01-04 18:00,2024-01-04 18:00,4.844,2.257,0,0,1.232,0,0,0.969
2024-01-04 19:00,2024-01-04 19:00,4.762,1.695,0,0,1.232,0,0,0.965
2024-01-04 20:00,2024-01-04 20:00,4.770,1.066,0,0,1.233,0,0,0.968
2024-01-04 21:00,2024-01-04 21:00,4.805,0.619,0.001,0,1.233,0,0,0.982
2024-01-04 22:00,2024-01-04 22:00,4.789,0.310,0.001,0,1.234,0,0,0.987
2024-01-04 23:00,2024-01-04 23:00,4.783,0.150,0,0,1.235,0,0,0.988
2024-01-05 00:00,2024-01-05 00:00,4.834,0.065,0,0,1.235,0,0,0.992
2024-01-05 01:00,2024-01-05 01:00,4.935,0.027,0,0,1.235,0,0,0.993
2024-01-05 02:00,2024-01-05 02:00,5.187,0.015,0,0,1.234,0,0,0.994
2024-01-05 03:00,2024-01-05 03:00,5.394,0.011,0,0,1.233,0,0,0.994
2024-01-05 04:00,2024-01-05 04:00,5.395,0.011,0,0,1.232,0,0,0.995
2024-01-05 05:00,2024-01-05 05:00,5.358,0.015,0,0,1.232,0,0,0.996
2024-01-05 06:00,2024-01-05 06:00,5.310,0.021,0,0,1.232,0,0,0.994
2024-01-05 07:00,2024-01-05 07:00,5.169,0.020,0,0,1.233,0,0,0.976
2024-01-05 08:00,2024-01-05 08:00,5.076,0.017,0,0,1.234,7.739,43.988,0.919
2024-01-05 09:00,2024-01-05 09:00,5.692,0.015,0,0,1.235,51.881,192.015,0.842
2024-01-05 10:00,2024-01-05 10:00,6.400,0.023,0,0,1.235,108.317,305.671,0.778
2024-01-05 11:00,2024-01-05 11:00,6.922,0.049,0,0,1.234,144.968,369.446,0.765
2024-01-05 12:00,2024-01-05 12:00,7.250,0.035,0,0,1.233,148.214,379.077,0.757
2024-01-05 13:00,2024-01-05 13:00,7.369,0.031,0,0,1.232,126.407,333.989,0.761
2024-01-05 14:00,2024-01-05 14:00,7.204,0.034,0,0,1.232,78.290,237.042,0.662
2024-01-05 15:00,2024-01-05 15:00,6.532,0.039,0,0,1.233,24.716,95.034,0.488
2024-01-05 16:00,2024-01-05 16:00,5.706,0.031,0,0,1.234,0.055,0.443,0.395
2024-01-05 17:00,2024-01-05 17:00,5.744,0.023,0,0,1.236,0,0,0.559
2024-01-05 18:00,2024-01-05 18:00,5.855,0.014,0,0,1.238,0,0,0.648
2024-01-05 19:00,2024-01-05 19:00,5.807,0.013,0,0,1.240,0,0,0.608
2024-01-05 20:00,2024-01-05 20:00,5.535,0.012,0,0,1.242,0,0,0.417
2024-01-05 21:00,2024-01-05 21:00,4.923,0.012,0,0,1.245,0,0,0.282
2024-01-05 22:00,2024-01-05 22:00,4.434,0.013,0,0,1.248,0,0,0.245
2024-01-05 23:00,2024-01-05 23:00,4.159,0.013,0,0,1.251,0,0,0.276
2024-01-06 00:00,2024-01-06 00:00,3.981,0.012,0,0,1.252,0,0,0.315
2024-01-06 01:00,2024-01-06 01:00,3.862,0.010,0,0,1.253,0,0,0.327
2024-01-06 02:00,2024-01-06 02:00,3.734,0.008,0,0,1.255,0,0,0.336
2024-01-06 03:00,2024-01-06 03:00,3.436,0.006,0,0,1.256,0,0,0.347
2024-01-06 04:00,2024-01-06 04:00,3.301,0.005,0,0,1.258,0,0,0.431
2024-01-06 05:00,2024-01-06 05:00,3.267,0.004,0,0,1.261,0,0,0.590
2024-01-06 06:00,2024-01-06 06:00,3.217,0.005,0,0,1.263,0,0,0.759
2024-01-06 07:00,2024-01-06 07:00,3.265,0.006,0,0,1.265,0,0,0.824
2024-01-06 08:00,2024-01-06 08:00,3.223,0.007,0,0,1.266,9.361,45.664,0.869
2024-01-06 09:00,2024-01-06 09:00,3.529,0.009,0,0,1.267,47.134,194.451,0.866
2024-01-06 10:00,2024-01-06 10:00,4.069,0.009,0,0,1.267,89.973,308.181,0.845
2024-01-06 11:00,2024-01-06 11:00,4.749,0.010,0,0,1.264,123.815,372.071,0.683
2024-01-06 12:00,2024-01-06 12:00,5.634,0.019,0,0,1.260,185.917,381.702,0.319
2024-01-06 13:00,2024-01-06 13:00,6.182,0.010,0,0,1.257,170.389,336.506,0.309
2024-01-06 14:00,2024-01-06 14:00,6.137,0.010,0,0,1.256,110.340,239.542,0.330
2024-01-06 15:00,2024-01-06 15:00,5.085,0.007,0,0,1.257,34.409,97.438,0.439
2024-01-06 16:00,2024-01-06 16:00,4.242,0.006,0,0,1.259,0.103,0.604,0.552
2024-01-06 17:00,2024-01-06 17:00,4.317,0.009,0,0,1.261,0,0,0.686
2024-01-06 18:00,2024-01-06 18:00,4.518,0.006,0,0,1.263,0,0,0.824
2024-01-06 19:00,2024-01-06 19:00,4.614,0.009,0,0,1.264,0,0,0.837
2024-01-06 20:00,2024-01-06 20:00,4.474,0.010,0,0,1.266,0,0,0.843
2024-01-06 21:00,2024-01-06 21:00,4.181,0.012,0,0,1.268,0,0,0.810
2024-01-06 22:00,2024-01-06 22:00,3.659,0.012,0,0,1.271,0,0,0.782
2024-01-06 23:00,2024-01-06 23:00,3.251,0.012,0,0,1.274,0,0,0.809
2024-01-07 00:00,2024-01-07 00:00,3.084,0.011,0,0,1.276,0,0,0.825
2024-01-07 01:00,2024-01-07 01:00,3.034,0.010,0,0,1.277,0,0,0.842
2024-01-07 02:00,2024-01-07 02:00,3.062,0.009,0,0,1.278,0,0,0.863
2024-01-07 03:00,2024-01-07 03:00,3.072,0.009,0,0,1.279,0,0,0.873
2024-01-07 04:00,2024-01-07 04:00,3.095,0.007,0,0,1.279,0,0,0.886
2024-01-07 05:00,2024-01-07 05:00,3.188,0.005,0,0,1.279,0,0,0.794
2024-01-07 06:00,2024-01-07 06:00,3.155,0.007,0,0,1.279,0,0,0.768
2024-01-07 07:00,2024-01-07 07:00,2.947,0.006,0,0,1.280,0,0,0.689
2024-01-07 08:00,2024-01-07 08:00,2.644,0.003,0,0,1.282,10.717,47.485,0.501
2024-01-07 09:00,2024-01-07 09:00,2.809,0.003,0,0,1.283,84.184,197.071,0.157
2024-01-07 10:00,2024-01-07 10:00,3.373,0.004,0,0,1.283,180.858,310.903,0.083
2024-01-07 11:00,2024-01-07 11:00,3.941,0.004,0,0,1.281,236.376,374.821,0.038
2024-01-07 12:00,2024-01-07 12:00,4.252,0.003,0,0,1.279,250.079,384.452,0.028
2024-01-07 13:00,2024-01-07 13:00,4.221,0.002,0,0,1.279,217.565,339.256,0.029
2024-01-07 14:00,2024-01-07 14:00,3.791,0.002,0,0,1.280,144.514,242.221,0.132
2024-01-07 15:00,2024-01-07 15:00,2.665,0.002,0,0,1.282,45.602,99.998,0.134
2024-01-07 16:00,2024-01-07 16:00,1.222,0.002,0,0,1.285,0.168,0.809,0.091
2024-01-07 17:00,2024-01-07 17:00,0.561,0.001,0,0,1.289,0,0,0.040
2024-01-07 18:00,2024-01-07 18:00,-0.066,0,0,0,1.293,0,0,0.020
2024-01-07 19:00,2024-01-07 19:00,-0.602,0,0,0,1.297,0,0,0.032
2024-01-07 20:00,2024-01-07 20:00,-1.099,0,0,0,1.301,0,0,0.064
2024-01-07 21:00,2024-01-07 21:00,-1.423,0,0,0,1.303,0,0,0.175
2024-01-07 22:00,2024-01-07 22:00,-1.453,0,0,0,1.306,0,0,0.316
2024-01-07 23:00,2024-01-07 23:00,-1.370,0.001,0.001,0,1.308,0,0,0.406
2024-01-08 00:00,2024-01-08 00:00,-1.345,0.001,0.001,0,1.308,0,0,0.391
2024-01-08 01:00,2024-01-08 01:00,-1.535,0.001,0.001,0,1.309,0,0,0.411
2024-01-08 02:00,2024-01-08 02:00,-1.493,0.001,0.001,0,1.310,0,0,0.416
2024-01-08 03:00,2024-01-08 03:00,-1.568,0.001,0.001,0,1.310,0,0,0.389
2024-01-08 04:00,2024-01-08 04:00,-1.618,0,0,0,1.310,0,0,0.340
2024-01-08 05:00,2024-01-08 05:00,-1.729,0,0,0,1.310,0,0,0.241
2024-01-08 06:00,2024-01-08 06:00,-1.871,0,0,0,1.310,0,0,0.164
2024-01-08 07:00,2024-01-08 07:00,-1.933,0,0,0,1.309,0,0,0.057
2024-01-08 08:00,2024-01-08 08:00,-1.729,0,0,0,1.309,21.169,49.434,0.017
2024-01-08 09:00,2024-01-08 09:00,-0.707,0,0,0,1.308,115.349,199.821,0.006
2024-01-08 10:00,2024-01-08 10:00,0.574,0,0,0,1.303,203.675,313.681,0.022
2024-01-08 11:00,2024-01-08 11:00,1.833,0,0,0,1.296,249.655,377.696,0.087
2024-01-08 12:00,2024-01-08 12:00,2.621,0.001,0,0,1.292,248.979,387.451,0.098
2024-01-08 13:00,2024-01-08 13:00,2.726,0.002,0,0,1.290,207.487,342.131,0.115
2024-01-08 14:00,2024-01-08 14:00,2.295,0.003,0,0,1.290,129.235,245.043,0.166
2024-01-08 15:00,2024-01-08 15:00,1.310,0.003,0,0,1.292,40.228,102.692,0.212
2024-01-08 16:00,2024-01-08 16:00,0.263,0.004,0,0,1.295,0.187,1.065,0.258
2024-01-08 17:00,2024-01-08 17:00,0.103,0.007,0.003,0,1.297,0,0,0.411
2024-01-08 18:00,2024-01-08 18:00,0.268,0.029,0.007,0.001,1.299,0,0,0.614
2024-01-08 19:00,2024-01-08 19:00,0.211,0.018,0.010,0.001,1.299,0,0,0.667
2024-01-08 20:00,2024-01-08 20:00,0.157,0.010,0.008,0.001,1.300,0,0,0.413
2024-01-08 21:00,2024-01-08 21:00,-0.684,0.005,0.004,0.001,1.301,0,0,0.145
2024-01-08 22:00,2024-01-08 22:00,-1.509,0.003,0.003,0,1.304,0,0,0.236
2024-01-08 23:00,2024-01-08 23:00,-1.422,0.003,0.003,0,1.305,0,0,0.685
2024-01-09 00:00,2024-01-09 00:00,-0.828,0.002,0.002,0,1.304,0,0,0.871
2024-01-09 01:00,2024-01-09 01:00,-0.772,0.002,0.002,0,1.304,0,0,0.860
2024-01-09 02:00,2024-01-09 02:00,-0.898,0,0,0,1.305,0,0,0.866
2024-01-09 03:00,2024-01-09 03:00,-0.997,0.001,0.001,0,1.305,0,0,0.872
2024-01-09 04:00,2024-01-09 04:00,-1.122,0,0,0,1.306,0,0,0.859
2024-01-09 05:00,2024-01-09 05:00,-1.160,0.001,0.001,0,1.306,0,0,0.857
2024-01-09 06:00,2024-01-09 06:00,-1.181,0.001,0.001,0,1.306,0,0,0.852
2024-01-09 07:00,2024-01-09 07:00,-1.194,0.001,0.001,0,1.306,0,0,0.852
2024-01-09 08:00,2024-01-09 08:00,-1.123,0.001,0.001,0,1.306,11.208,51.564,0.764
2024-01-09 09:00,2024-01-09 09:00,-0.686,0,0,0,1.305,77.005,202.749,0.452
2024-01-09 10:00,2024-01-09 10:00,0.178,0,0,0,1.302,178.821,316.778,0.237
2024-01-09 11:00,2024-01-09 11:00,1.178,0,0,0,1.297,245.535,380.821,0.052
2024-01-09 12:00,2024-01-09 12:00,1.841,0,0,0,1.293,264.096,390.548,0.001
2024-01-09 13:00,2024-01-09 13:00,2.092,0,0,0,1.290,229.438,345.256,0
2024-01-09 14:00,2024-01-09 14:00,1.871,0,0,0,1.289,153.845,248.041,0
2024-01-09 15:00,2024-01-09 15:00,1.064,0,0,0,1.291,53.120,105.564,0
2024-01-09 16:00,2024-01-09 16:00,0.050,0,0,0,1.295,0.331,1.371,0
2024-01-09 17:00,2024-01-09 17:00,-0.561,0,0,0,1.299,0,0,0
2024-01-09 18:00,2024-01-09 18:00,-0.886,0,0,0,1.301,0,0,0
2024-01-09 19:00,2024-01-09 19:00,-1.040,0,0,0,1.302,0,0,0
2024-01-09 20:00,2024-01-09 20:00,-1.137,0,0,0,1.303,0,0,0
2024-01-09 21:00,2024-01-09 21:00,-1.509,0,0,0,1.305,0,0,0.004
2024-01-09 22:00,2024-01-09 22:00,-1.787,0,0,0,1.307,0,0,0.012
2024-01-09 23:00,2024-01-09 23:00,-1.909,0,0,0,1.307,0,0,0.036
2024-01-10 00:00,2024-01-10 00:00,-2.022,0,0,0,1.308,0,0,0.143
2024-01-10 01:00,2024-01-10 01:00,-2.035,0.001,0.001,0,1.308,0,0,0.288
2024-01-10 02:00,2024-01-10 02:00,-1.857,0.001,0.001,0,1.308,0,0,0.298
2024-01-10 03:00,2024-01-10 03:00,-1.857,0.001,0.001,0,1.308,0,0,0.345
2024-01-10 04:00,2024-01-10 04:00,-1.725,0.001,0.001,0,1.308,0,0,0.329
2024-01-10 05:00,2024-01-10 05:00,-1.694,0.001,0.001,0,1.307,0,0,0.430
2024-01-10 06:00,2024-01-10 06:00,-1.348,0.002,0.002,0,1.306,0,0,0.472
2024-01-10 07:00,2024-01-10 07:00,-1.074,0.003,0.003,0,1.305,0,0,0.435
2024-01-10 08:00,2024-01-10 08:00,-0.679,0.003,0.003,0,1.303,18.001,53.836,0.457
2024-01-10 09:00,2024-01-10 09:00,0.076,0.003,0.002,0,1.301,94.033,205.812,0.465
2024-01-10 10:00,2024-01-10 10:00,1.156,0.001,0,0,1.296,151.976,319.921,0.308
2024-01-10 11:00,2024-01-10 11:00,2.227,0.001,0,0,1.291,235.765,384.071,0.247
2024-01-10 12:00,2024-01-10 12:00,3.005,0,0,0,1.286,238.073,393.816,0.297
2024-01-10 13:00,2024-01-10 13:00,3.375,0.001,0,0,1.283,192.582,348.495,0.349
2024-01-10 14:00,2024-01-10 14:00,3.278,0.001,0,0,1.281,128.093,251.216,0.234
2024-01-10 15:00,2024-01-10 15:00,2.590,0.001,0,0,1.281,46.984,108.595,0.317
2024-01-10 16:00,2024-01-10 16:00,2.018,0.002,0,0,1.283,0.344,1.750,0.367
2024-01-10 17:00,2024-01-10 17:00,1.807,0.003,0,0,1.286,0,0,0.294
2024-01-10 18:00,2024-01-10 18:00,1.294,0,0,0,1.289,0,0,0.295
2024-01-10 19:00,2024-01-10 19:00,0.969,0.001,0,0,1.293,0,0,0.516
2024-01-10 20:00,2024-01-10 20:00,0.779,0.001,0,0,1.296,0,0,0.668
2024-01-10 21:00,2024-01-10 21:00,0.445,0.001,0.001,0,1.299,0,0,0.677
2024-01-10 22:00,2024-01-10 22:00,0.101,0.003,0.003,0,1.302,0,0,0.645
2024-01-10 23:00,2024-01-10 23:00,-0.361,0.003,0.003,0,1.304,0,0,0.577
2024-01-11 00:00,2024-01-11 00:00,-0.408,0.004,0.004,0,1.305,0,0,0.595
2024-01-11 01:00,2024-01-11 01:00,-0.515,0.005,0.005,0.001,1.306,0,0,0.659
2024-01-11 02:00,2024-01-11 02:00,-0.571,0.005,0.005,0.001,1.308,0,0,0.650
2024-01-11 03:00,2024-01-11 03:00,-0.575,0.002,0.002,0,1.308,0,0,0.439
2024-01-11 04:00,2024-01-11 04:00,-0.922,0.001,0.001,0,1.309,0,0,0.445
2024-01-11 05:00,2024-01-11 05:00,-0.913,0.002,0.002,0,1.310,0,0,0.458
2024-01-11 06:00,2024-01-11 06:00,-0.906,0.002,0.002,0,1.311,0,0,0.495
2024-01-11 07:00,2024-01-11 07:00,-0.934,0.002,0.002,0,1.312,0,0,0.555
2024-01-11 08:00,2024-01-11 08:00,-0.673,0.002,0.002,0,1.311,18.290,56.293,0.522
2024-01-11 09:00,2024-01-11 09:00,0.399,0,0,0,1.308,97.217,209.009,0.200
2024-01-11 10:00,2024-01-11 10:00,1.426,0,0,0,1.305,184.917,323.296,0.166
2024-01-11 11:00,2024-01-11 11:00,2.632,0,0,0,1.299,250.782,387.446,0.087
2024-01-11 12:00,2024-01-11 12:00,3.372,0,0,0,1.295,267.708,397.202,0.013
2024-01-11 13:00,2024-01-11 13:00,3.639,0,0,0,1.293,233.871,351.872,0.024
2024-01-11 14:00,2024-01-11 14:00,3.489,0,0,0,1.292,156.045,254.466,0.039
2024-01-11 15:00,2024-01-11 15:00,2.279,0,0,0,1.292,55.747,111.776,0.064
2024-01-11 16:00,2024-01-11 16:00,0.757,0,0,0,1.292,0.547,2.190,0.175
2024-01-11 17:00,2024-01-11 17:00,1.110,0.001,0,0,1.291,0,0,0.454
2024-01-11 18:00,2024-01-11 18:00,2.030,0.002,0,0,1.291,0,0,0.640
2024-01-11 19:00,2024-01-11 19:00,2.643,0.002,0,0,1.291,0,0,0.664
2024-01-11 20:00,2024-01-11 20:00,2.479,0.002,0,0,1.293,0,0,0.546
2024-01-11 21:00,2024-01-11 21:00,1.961,0.001,0,0,1.294,0,0,0.450
2024-01-11 22:00,2024-01-11 22:00,1.609,0.002,0,0,1.296,0,0,0.509
2024-01-11 23:00,2024-01-11 23:00,1.416,0.003,0,0,1.297,0,0,0.561
2024-01-12 00:00,2024-01-12 00:00,1.511,0.006,0,0,1.297,0,0,0.637
2024-01-12 01:00,2024-01-12 01:00,1.748,0.009,0,0,1.297,0,0,0.672
2024-01-12 02:00,2024-01-12 02:00,1.845,0.010,0,0,1.296,0,0,0.665
2024-01-12 03:00,2024-01-12 03:00,1.697,0.007,0,0,1.296,0,0,0.615
2024-01-12 04:00,2024-01-12 04:00,1.477,0.006,0,0,1.297,0,0,0.619
2024-01-12 05:00,2024-01-12 05:00,1.372,0.007,0,0,1.297,0,0,0.660
2024-01-12 06:00,2024-01-12 06:00,1.353,0.010,0,0,1.298,0,0,0.732
