# Renewables.ninja Weather (Point API) - 51.454, -2.597 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": "true", "header": "true", "lat": "51.4538022", "lon": "-2.5972985", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "var_t2m": "true", "var_prectotland": "true", "var_precsnoland": "true", "var_snomas": "true", "var_rhoa": "true", "var_swgdn": "true", "var_swtdn": "true", "var_cldtot": "true"}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2020-01-03 19:00,2020-01-03 19:00,3.351,0,0,0,1.273,0,0,0.947
2020-01-03 20:00,2020-01-03 20:00,3.098,0,0,0,1.274,0,0,0.947
2020-01-03 21:00,2020-01-03 21:00,3.049,0,0,0,1.274,0,0,0.938
2020-01-03 22:00,2020-01-03 22:00,3.033,0,0,0,1.275,0,0,0.837
2020-01-03 23:00,2020-01-03 23:00,3.861,0,0,0,1.275,0,0,0.971
2020-01-04 00:00,2020-01-04 00:00,3.861,0,0,0,1.274,0,0,0.973
2020-01-04 01:00,2020-01-04 01:00,3.745,0,0,0,1.274,0,0,0.954
2020-01-04 02:00,2020-01-04 02:00,3.678,0.001,0,0,1.275,0,0,0.953
2020-01-04 03:00,2020-01-04 03:00,3.598,0.005,0,0,1.274,0,0,0.950
2020-01-04 04:00,2020-01-04 04:00,3.709,0.004,0,0,1.274,0,0,0.957
2020-01-04 05:00,2020-01-04 05:00,3.869,0.005,0,0,1.274,0,0,0.970
2020-01-04 06:00,2020-01-04 06:00,4.824,0.005,0,0,1.273,0,0,0.973
2020-01-04 07:00,2020-01-04 07:00,4.981,0.004,0,0,1.273,0,0,0.972
2020-01-04 08:00,2020-01-04 08:00,4.808,0.002,0,0,1.274,11.773,42.431,0.968
2020-01-04 09:00,2020-01-04 09:00,5.675,0.002,0,0,1.274,74.254,189.640,0.957
2020-01-04 10:00,2020-01-04 10:00,6.482,0.002,0,0,1.274,138.155,303.058,0.930
2020-01-04 11:00,2020-01-04 11:00,7.192,0.003,0,0,1.271,188.798,366.821,0.942
2020-01-04 12:00,2020-01-04 12:00,7.830,0.011,0,0,1.268,225.848,376.452,0.750
2020-01-04 13:00,2020-01-04 13:00,8.050,0.016,0,0,1.266,204.134,331.364,0.498
2020-01-04 14:00,2020-01-04 14:00,7.780,0.029,0,0,1.266,132.678,234.596,0.853
2020-01-04 15:00,2020-01-04 15:00,6.526,0.024,0,0,1.267,40.355,92.746,0.957
2020-01-04 16:00,2020-01-04 16:00,5.089,0.017,0,0,1.270,0.057,0.317,0.959
2020-01-04 17:00,2020-01-04 17:00,4.992,0.017,0,0,1.272,0,0,0.907
2020-01-04 18:00,2020-01-04 18:00,5.127,0.019,0,0,1.273,0,0,0.891
2020-01-04 19:00,2020-01-04 19:00,5.502,0.020,0,0,1.273,0,0,0.875
2020-01-04 20:00,2020-01-04 20:00,5.633,0.021,0,0,1.272,0,0,0.818
2020-01-04 21:00,2020-01-04 21:00,5.745,0.016,0,0,1.271,0,0,0.683
2020-01-04 22:00,2020-01-04 22:00,5.809,0.014,0,0,1.271,0,0,0.645
2020-01-04 23:00,2020-01-04 23:00,5.783,0.017,0,0,1.272,0,0,0.609
2020-01-05 00:00,2020-01-05 00:00,5.690,0.016,0,0,1.272,0,0,0.559
2020-01-05 01:00,2020-01-05 01:00,5.538,0.016,0,0,1.273,0,0,0.618
2020-01-05 02:00,2020-01-05 02:00,5.614,0.017,0,0,1.274,0,0,0.744
2020-01-05 03:00,2020-01-05 03:00,5.649,0.026,0,0,1.274,0,0,0.714
2020-01-05 04:00,2020-01-05 04:00,5.660,0.036,0,0,1.274,0,0,0.747
2020-01-05 05:00,2020-01-05 05:00,5.741,0.040,0,0,1.274,0,0,0.799
2020-01-05 06:00,2020-01-05 06:00,5.888,0.024,0,0,1.273,0,0,0.838
2020-01-05 07:00,2020-01-05 07:00,6.028,0.024,0,0,1.272,0,0,0.886
2020-01-05 08:00,2020-01-05 08:00,6.219,0.029,0,0,1.272,5.300,43.956,0.936
2020-01-05 09:00,2020-01-05 09:00,6.504,0.024,0,0,1.271,33.205,191.890,0.951
2020-01-05 10:00,2020-01-05 10:00,6.979,0.018,0,0,1.269,66.313,305.431,0.938
2020-01-05 11:00,2020-01-05 11:00,7.402,0.020,0,0,1.267,93.699,369.216,0.923
2020-01-05 12:00,2020-01-05 12:00,7.759,0.026,0,0,1.265,112.767,378.827,0.889
2020-01-05 13:00,2020-01-05 13:00,7.892,0.027,0,0,1.263,100.679,333.756,0.836
2020-01-05 14:00,2020-01-05 14:00,7.760,0.026,0,0,1.263,72.233,236.908,0.787
2020-01-05 15:00,2020-01-05 15:00,7.234,0.019,0,0,1.263,23.255,94.969,0.783
2020-01-05 16:00,2020-01-05 16:00,6.583,0.011,0,0,1.264,0.043,0.443,0.823
2020-01-05 17:00,2020-01-05 17:00,6.414,0.009,0,0,1.265,0,0,0.848
2020-01-05 18:00,2020-01-05 18:00,6.347,0.016,0,0,1.266,0,0,0.872
2020-01-05 19:00,2020-01-05 19:00,6.362,0.019,0,0,1.266,0,0,0.885
2020-01-05 20:00,2020-01-05 20:00,6.405,0.023,0,0,1.266,0,0,0.878
2020-01-05 21:00,2020-01-05 21:00,6.402,0.019,0,0,1.265,0,0,0.845
2020-01-05 22:00,2020-01-05 22:00,6.397,0.019,0,0,1.264,0,0,0.846
2020-01-05 23:00,2020-01-05 23:00,6.366,0.022,0,0,1.264,0,0,0.868
2020-01-06 00:00,2020-01-06 00:00,6.300,0.020,0,0,1.263,0,0,0.842
2020-01-06 01:00,2020-01-06 01:00,6.166,0.013,0,0,1.263,0,0,0.692
2020-01-06 02:00,2020-01-06 02:00,5.901,0.010,0,0,1.262,0,0,0.656
2020-01-06 03:00,2020-01-06 03:00,5.846,0.023,0,0,1.262,0,0,0.861
2020-01-06 04:00,2020-01-06 04:00,5.824,0.032,0,0,1.261,0,0,0.847
2020-01-06 05:00,2020-01-06 05:00,5.762,0.011,0,0,1.260,0,0,0.761
2020-01-06 06:00,2020-01-06 06:00,5.633,0.004,0,0,1.260,0,0,0.547
2020-01-06 07:00,2020-01-06 07:00,5.597,0.009,0,0,1.259,0,0,0.834
2020-01-06 08:00,2020-01-06 08:00,5.930,0.023,0,0,1.257,4.818,45.633,0.906
2020-01-06 09:00,2020-01-06 09:00,6.330,0.030,0,0,1.254,25.837,194.326,0.858
2020-01-06 10:00,2020-01-06 10:00,6.690,0.034,0,0,1.252,53.613,307.933,0.883
2020-01-06 11:00,2020-01-06 11:00,7.105,0.061,0,0,1.248,55.293,371.821,0.986
2020-01-06 12:00,2020-01-06 12:00,7.597,0.607,0,0,1.244,30.212,381.452,0.997
2020-01-06 13:00,2020-01-06 13:00,8.300,1.095,0,0,1.239,16.425,336.256,0.991
2020-01-06 14:00,2020-01-06 14:00,8.953,0.287,0,0,1.235,14.586,239.408,0.801
2020-01-06 15:00,2020-01-06 15:00,9.290,0.096,0,0,1.234,17.893,97.375,0.352
2020-01-06 16:00,2020-01-06 16:00,8.681,0.014,0,0,1.237,0.097,0.603,0.212
2020-01-06 17:00,2020-01-06 17:00,7.987,0.001,0,0,1.242,0,0,0.113
2020-01-06 18:00,2020-01-06 18:00,7.502,0.001,0,0,1.245,0,0,0.197
2020-01-06 19:00,2020-01-06 19:00,7.144,0.002,0,0,1.247,0,0,0.518
2020-01-06 20:00,2020-01-06 20:00,7.042,0.001,0,0,1.249,0,0,0.942
2020-01-06 21:00,2020-01-06 21:00,6.792,0.001,0,0,1.249,0,0,0.938
2020-01-06 22:00,2020-01-06 22:00,6.447,0.001,0,0,1.251,0,0,0.965
2020-01-06 23:00,2020-01-06 23:00,6.169,0.001,0,0,1.252,0,0,0.968
2020-01-07 00:00,2020-01-07 00:00,6.133,0.001,0,0,1.254,0,0,0.971
2020-01-07 01:00,2020-01-07 01:00,6.205,0.002,0,0,1.255,0,0,0.975
2020-01-07 02:00,2020-01-07 02:00,6.211,0.002,0,0,1.257,0,0,0.980
2020-01-07 03:00,2020-01-07 03:00,6.275,0.003,0,0,1.259,0,0,0.988
2020-01-07 04:00,2020-01-07 04:00,6.245,0.006,0,0,1.260,0,0,0.994
2020-01-07 05:00,2020-01-07 05:00,6.209,0.009,0,0,1.260,0,0,0.997
2020-01-07 06:00,2020-01-07 06:00,6.252,0.011,0,0,1.259,0,0,0.996
2020-01-07 07:00,2020-01-07 07:00,6.469,0.008,0,0,1.257,0,0,0.994
2020-01-07 08:00,2020-01-07 08:00,6.934,0.016,0,0,1.255,6.596,47.454,0.990
2020-01-07 09:00,2020-01-07 09:00,7.824,0.029,0,0,1.250,23.682,196.946,0.993
2020-01-07 10:00,2020-01-07 10:00,9.056,0.024,0,0,1.243,57.787,310.671,0.975
2020-01-07 11:00,2020-01-07 11:00,10.507,0.030,0,0,1.235,158.884,374.571,0.940
2020-01-07 12:00,2020-01-07 12:00,11.445,0.037,0,0,1.229,162.004,384.202,0.977
2020-01-07 13:00,2020-01-07 13:00,11.664,0.044,0,0,1.226,91.488,339.006,0.979
2020-01-07 14:00,2020-01-07 14:00,11.532,0.049,0,0,1.226,47.779,242.090,0.984
2020-01-07 15:00,2020-01-07 15:00,11.256,0.052,0,0,1.226,11.746,99.935,0.990
2020-01-07 16:00,2020-01-07 16:00,11.076,0.049,0,0,1.226,0.035,0.809,0.970
2020-01-07 17:00,2020-01-07 17:00,11.026,0.049,0,0,1.226,0,0,0.971
2020-01-07 18:00,2020-01-07 18:00,11.094,0.058,0,0,1.226,0,0,0.952
2020-01-07 19:00,2020-01-07 19:00,11.087,0.047,0,0,1.226,0,0,0.757
2020-01-07 20:00,2020-01-07 20:00,11.122,0.054,0,0,1.227,0,0,0.698
2020-01-07 21:00,2020-01-07 21:00,11.097,0.081,0,0,1.227,0,0,0.922
2020-01-07 22:00,2020-01-07 22:00,11.020,0.103,0,0,1.228,0,0,0.983
2020-01-07 23:00,2020-01-07 23:00,11.137,0.101,0,0,1.228,0,0,0.985
2020-01-08 00:00,2020-01-08 00:00,11.033,0.075,0,0,1.229,0,0,0.986
2020-01-08 01:00,2020-01-08 01:00,10.783,0.042,0,0,1.231,0,0,0.982
2020-01-08 02:00,2020-01-08 02:00,10.302,0.017,0,0,1.234,0,0,0.973
2020-01-08 03:00,2020-01-08 03:00,9.755,0.004,0,0,1.237,0,0,0.960
2020-01-08 04:00,2020-01-08 04:00,9.184,0.003,0,0,1.240,0,0,0.954
2020-01-08 05:00,2020-01-08 05:00,8.686,0.007,0,0,1.242,0,0,0.959
2020-01-08 06:00,2020-01-08 06:00,8.184,0.008,0,0,1.244,0,0,0.950
2020-01-08 07:00,2020-01-08 07:00,7.598,0.008,0,0,1.245,0,0,0.949
2020-01-08 08:00,2020-01-08 08:00,7.474,0.006,0,0,1.247,14.010,49.401,0.956
2020-01-08 09:00,2020-01-08 09:00,8.391,0.004,0,0,1.248,76.344,199.696,0.824
2020-01-08 10:00,2020-01-08 10:00,9.145,0.004,0,0,1.247,147.550,313.546,0.674
2020-01-08 11:00,2020-01-08 11:00,9.679,0.008,0,0,1.245,187.502,377.464,0.899
2020-01-08 12:00,2020-01-08 12:00,9.887,0.012,0,0,1.243,140.785,387.201,0.971
2020-01-08 13:00,2020-01-08 13:00,9.724,0.041,0,0,1.243,82.250,341.977,0.980
2020-01-08 14:00,2020-01-08 14:00,9.167,0.108,0,0,1.244,40.222,244.902,0.984
2020-01-08 15:00,2020-01-08 15:00,8.234,0.208,0,0,1.247,13.443,102.625,0.984
2020-01-08 16:00,2020-01-08 16:00,7.493,0.341,0,0,1.249,0.073,1.065,0.964
2020-01-08 17:00,2020-01-08 17:00,7.132,0.503,0,0,1.250,0,0,0.843
2020-01-08 18:00,2020-01-08 18:00,6.901,1.168,0,0,1.250,0,0,0.828
2020-01-08 19:00,2020-01-08 19:00,7.169,1.134,0,0,1.247,0,0,0.810
2020-01-08 20:00,2020-01-08 20:00,7.629,1.281,0,0,1.245,0,0,0.869
2020-01-08 21:00,2020-01-08 21:00,8.091,1.262,0,0,1.241,0,0,0.909
2020-01-08 22:00,2020-01-08 22:00,8.556,1.345,0,0,1.235,0,0,0.917
2020-01-08 23:00,2020-01-08 23:00,9.427,0.964,0,0,1.228,0,0,0.865
2020-01-09 00:00,2020-01-09 00:00,10.221,0.772,0,0,1.222,0,0,0.663
2020-01-09 01:00,2020-01-09 01:00,10.726,0.321,0,0,1.218,0,0,0.556
2020-01-09 02:00,2020-01-09 02:00,11.180,0.149,0,0,1.214,0,0,0.885
2020-01-09 03:00,2020-01-09 03:00,11.526,0.119,0,0,1.211,0,0,0.957
2020-01-09 04:00,2020-01-09 04:00,11.498,0.103,0,0,1.211,0,0,0.852
2020-01-09 05:00,2020-01-09 05:00,11.010,0.066,0,0,1.213,0,0,0.728
2020-01-09 06:00,2020-01-09 06:00,9.968,0.028,0,0,1.218,0,0,0.606
2020-01-09 07:00,2020-01-09 07:00,9.091,0.010,0,0,1.223,0,0,0.786
2020-01-09 08:00,2020-01-09 08:00,8.703,0.005,0,0,1.225,7.774,51.532,0.742
2020-01-09 09:00,2020-01-09 09:00,8.652,0.002,0,0,1.227,54.662,202.571,0.582
2020-01-09 10:00,2020-01-09 10:00,8.845,0.002,0,0,1.227,125.631,316.546,0.603
2020-01-09 11:00,2020-01-09 11:00,9.106,0.003,0,0,1.226,144.983,380.571,0.697
2020-01-09 12:00,2020-01-09 12:00,9.229,0.007,0,0,1.224,132.178,390.298,0.726
2020-01-09 13:00,2020-01-09 13:00,9.167,0.014,0,0,1.223,89.617,345.006,0.766
2020-01-09 14:00,2020-01-09 14:00,8.982,0.023,0,0,1.223,52.528,247.897,0.772
2020-01-09 15:00,2020-01-09 15:00,8.514,0.085,0,0,1.223,17.471,105.498,0.840
2020-01-09 16:00,2020-01-09 16:00,8.018,0.596,0,0,1.223,0.048,1.370,0.886
2020-01-09 17:00,2020-01-09 17:00,7.867,2.256,0,0,1.224,0,0,0.864
2020-01-09 18:00,2020-01-09 18:00,7.619,1.727,0,0,1.227,0,0,0.893
2020-01-09 19:00,2020-01-09 19:00,6.950,1.505,0,0,1.233,0,0,0.899
2020-01-09 20:00,2020-01-09 20:00,5.736,0.692,0,0,1.241,0,0,0.892
2020-01-09 21:00,2020-01-09 21:00,4.896,0.184,0,0,1.247,0,0,0.853
2020-01-09 22:00,2020-01-09 22:00,4.546,0.027,0,0,1.250,0,0,0.704
2020-01-09 23:00,2020-01-09 23:00,4.521,0.005,0,0,1.251,0,0,0.561
2020-01-10 00:00,2020-01-10 00:00,4.654,0.008,0,0,1.253,0,0,0.623
2020-01-10 01:00,2020-01-10 01:00,4.720,0.010,0,0,1.255,0,0,0.617
2020-01-10 02:00,2020-01-10 02:00,4.655,0.007,0,0,1.257,0,0,0.504
2020-01-10 03:00,2020-01-10 03:00,4.443,0.004,0,0,1.259,0,0,0.333
2020-01-10 04:00,2020-01-10 04:00,4.098,0.003,0,0,1.261,0,0,0.169
2020-01-10 05:00,2020-01-10 05:00,3.411,0.002,0,0,1.263,0,0,0.091
2020-01-10 06:00,2020-01-10 06:00,2.656,0.002,0,0,1.264,0,0,0.062
2020-01-10 07:00,2020-01-10 07:00,2.316,0.003,0,0,1.266,0,0,0.057
2020-01-10 08:00,2020-01-10 08:00,2.529,0.003,0,0,1.267,21.838,53.804,0.064
2020-01-10 09:00,2020-01-10 09:00,4.342,0.003,0,0,1.267,111.018,205.682,0.044
2020-01-10 10:00,2020-01-10 10:00,5.917,0.002,0,0,1.265,195.660,319.777,0.038
2020-01-10 11:00,2020-01-10 11:00,6.910,0.001,0,0,1.262,246.113,383.821,0.030
2020-01-10 12:00,2020-01-10 12:00,7.482,0.001,0,0,1.260,254.373,393.548,0.027
2020-01-10 13:00,2020-01-10 13:00,7.526,0,0,0,1.259,220.838,348.256,0.122
2020-01-10 14:00,2020-01-10 14:00,7.049,0,0,0,1.260,143.867,251.032,0.623
2020-01-10 15:00,2020-01-10 15:00,5.493,0,0,0,1.262,41.959,108.526,0.888
2020-01-10 16:00,2020-01-10 16:00,4.476,0,0,0,1.264,0.309,1.749,0.975
2020-01-10 17:00,2020-01-10 17:00,4.904,0.001,0,0,1.265,0,0,0.980
2020-01-10 18:00,2020-01-10 18:00,5.186,0.002,0,0,1.266,0,0,0.989
2020-01-10 19:00,2020-01-10 19:00,5.442,0.001,0,0,1.266,0,0,0.986
2020-01-10 20:00,2020-01-10 20:00,5.540,0,0,0,1.265,0,0,0.966
2020-01-10 21:00,2020-01-10 21:00,5.428,0,0,0,1.265,0,0,0.956
2020-01-10 22:00,2020-01-10 22:00,5.404,0.001,0,0,1.265,0,0,0.956
2020-01-10 23:00,2020-01-10 23:00,5.668,0.003,0,0,1.263,0,0,0.962
2020-01-11 00:00,2020-01-11 00:00,6.128,0.008,0,0,1.261,0,0,0.968
2020-01-11 01:00,2020-01-11 01:00,6.555,0.013,0,0,1.259,0,0,0.969
2020-01-11 02:00,2020-01-11 02:00,6.888,0.015,0,0,1.257,0,0,0.969
2020-01-11 03:00,2020-01-11 03:00,7.242,0.021,0,0,1.255,0,0,0.976
2020-01-11 04:00,2020-01-11 04:00,7.568,0.028,0,0,1.253,0,0,0.983
2020-01-11 05:00,2020-01-11 05:00,7.874,0.029,0,0,1.251,0,0,0.985
2020-01-11 06:00,2020-01-11 06:00,8.128,0.024,0,0,1.250,0,0,0.982
2020-01-11 07:00,2020-01-11 07:00,8.306,0.023,0,0,1.248,0,0,0.983
2020-01-11 08:00,2020-01-11 08:00,8.494,0.025,0,0,1.247,7.371,56.260,0.985
2020-01-11 09:00,2020-01-11 09:00,8.819,0.061,0,0,1.246,39.162,208.883,0.983
2020-01-11 10:00,2020-01-11 10:00,9.170,0.115,0,0,1.244,57.222,323.046,0.987
2020-01-11 11:00,2020-01-11 11:00,9.392,0.085,0,0,1.242,74.027,387.214,0.980
2020-01-11 12:00,2020-01-11 12:00,9.550,0.052,0,0,1.241,116.060,396.952,0.978
2020-01-11 13:00,2020-01-11 13:00,9.570,0.037,0,0,1.240,107.358,351.631,0.988
2020-01-11 14:00,2020-01-11 14:00,9.435,0.040,0,0,1.239,54.706,254.341,0.992
2020-01-11 15:00,2020-01-11 15:00,9.317,0.048,0,0,1.239,13.875,111.687,0.993
2020-01-11 16:00,2020-01-11 16:00,9.296,0.084,0,0,1.239,0.079,2.189,0.991
2020-01-11 17:00,2020-01-11 17:00,9.350,0.155,0,0,1.238,0,0,0.988
2020-01-11 18:00,2020-01-11 18:00,9.396,0.113,0,0,1.237,0,0,0.980
2020-01-11 19:00,2020-01-11 19:00,9.446,0.187,0,0,1.237,0,0,0.968
2020-01-11 20:00,2020-01-11 20:00,9.472,0.385,0,0,1.236,0,0,0.934
2020-01-11 21:00,2020-01-11 21:00,9.508,0.671,0,0,1.236,0,0,0.938
2020-01-11 22:00,2020-01-11 22:00,9.617,1.041,0,0,1.234,0,0,0.960
2020-01-11 23:00,2020-01-11 23:00,9.761,1.272,0,0,1.233,0,0,0.954
2020-01-12 00:00,2020-01-12 00:00,9.842,1.239,0,0,1.232,0,0,0.894
2020-01-12 01:00,2020-01-12 01:00,9.811,0.784,0,0,1.231,0,0,0.756
2020-01-12 02:00,2020-01-12 02:00,9.701,0.231,0,0,1.231,0,0,0.460
2020-01-12 03:00,2020-01-12 03:00,9.317,0.042,0,0,1.231,0,0,0.218
2020-01-12 04:00,2020-01-12 04:00,8.859,0.021,0,0,1.234,0,0,0.257
2020-01-12 05:00,2020-01-12 05:00,8.505,0.015,0,0,1.237,0,0,0.577
2020-01-12 06:00,2020-01-12 06:00,8.505,0.028,0,0,1.238,0,0,0.766
2020-01-12 07:00,2020-01-12 07:00,8.563,0.051,0,0,1.238,0,0,0.682
2020-01-12 08:00,2020-01-12 08:00,8.564,0.086,0,0,1.239,11.203,58.876,0.465
