time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot,wind_speed
2018-01-02 09:00,2018-01-02 09:00,6.534,0.537,0.0,0.0,1.237,12.54,186.577,0.998,8.455
2018-01-02 10:00,2018-01-02 10:00,7.524,0.39,0.0,0.0,1.231,13.945,299.931,0.999,9.935
2018-01-02 11:00,2018-01-02 11:00,8.399,0.21,0.0,0.0,1.225,12.778,363.571,0.999,10.463
2018-01-02 12:00,2018-01-02 12:00,9.298,0.085,0.0,0.0,1.22,19.162,373.202,0.997,10.55
2018-01-02 13:00,2018-01-02 13:00,9.955,0.04,0.0,0.0,1.216,31.897,328.114,0.991,10.916
2018-01-02 14:00,2018-01-02 14:00,9.57,0.021,0.0,0.0,1.218,27.038,231.408,0.99,10.759
2018-01-02 15:00,2018-01-02 15:00,8.978,0.031,0.0,0.0,1.22,11.969,89.714,0.986,9.834
2018-01-02 16:00,2018-01-02 16:00,8.462,0.035,0.0,0.0,1.221,0.023,0.189,0.962,9.136
2018-01-02 17:00,2018-01-02 17:00,8.166,0.042,0.0,0.0,1.22,0.0,0.0,0.96,9.374
2018-01-02 18:00,2018-01-02 18:00,8.482,0.05,0.0,0.0,1.217,0.0,0.0,0.983,10.758
2018-01-02 19:00,2018-01-02 19:00,9.227,0.411,0.0,0.0,1.21,0.0,0.0,0.99,13.077
2018-01-02 20:00,2018-01-02 20:00,10.3,1.088,0.0,0.0,1.202,0.0,0.0,0.899,15.55
2018-01-02 21:00,2018-01-02 21:00,11.632,1.527,0.0,0.0,1.193,0.0,0.0,0.62,16.286
2018-01-02 22:00,2018-01-02 22:00,11.642,0.827,0.0,0.0,1.192,0.0,0.0,0.406,16.202
2018-01-02 23:00,2018-01-02 23:00,9.782,0.265,0.0,0.0,1.202,0.0,0.0,0.146,15.72
2018-01-03 00:00,2018-01-03 00:00,8.133,0.304,0.0,0.0,1.21,0.0,0.0,0.379,14.674
2018-01-03 01:00,2018-01-03 01:00,7.589,0.289,0.0,0.0,1.214,0.0,0.0,0.578,14.492
2018-01-03 02:00,2018-01-03 02:00,7.136,0.307,0.0,0.0,1.217,0.0,0.0,0.575,15.073
2018-01-03 03:00,2018-01-03 03:00,6.851,0.109,0.0,0.0,1.219,0.0,0.0,0.583,15.225
2018-01-03 04:00,2018-01-03 04:00,6.882,0.047,0.0,0.0,1.219,0.0,0.0,0.592,15.549
2018-01-03 05:00,2018-01-03 05:00,7.055,0.069,0.0,0.0,1.219,0.0,0.0,0.651,16.151
2018-01-03 06:00,2018-01-03 06:00,7.258,0.014,0.0,0.0,1.219,0.0,0.0,0.544,16.406
2018-01-03 07:00,2018-01-03 07:00,7.425,0.004,0.0,0.0,1.219,0.0,0.0,0.347,16.332
2018-01-03 08:00,2018-01-03 08:00,7.57,0.008,0.0,0.0,1.22,11.516,41.729,0.141,16.05
2018-01-03 09:00,2018-01-03 09:00,7.93,0.013,0.0,0.0,1.221,79.155,188.577,0.097,15.915
2018-01-03 10:00,2018-01-03 10:00,8.339,0.025,0.0,0.0,1.221,152.702,302.046,0.099,15.691
2018-01-03 11:00,2018-01-03 11:00,8.598,0.03,0.0,0.0,1.222,195.037,365.716,0.124,15.711
2018-01-03 12:00,2018-01-03 12:00,8.648,0.028,0.0,0.0,1.223,195.705,375.327,0.167,15.341
2018-01-03 13:00,2018-01-03 13:00,8.562,0.022,0.0,0.0,1.223,158.646,330.256,0.231,14.895
2018-01-03 14:00,2018-01-03 14:00,8.3,0.012,0.0,0.0,1.224,93.126,233.475,0.762,14.258
2018-01-03 15:00,2018-01-03 15:00,7.934,0.01,0.0,0.0,1.225,25.587,91.69,0.946,13.876
2018-01-03 16:00,2018-01-03 16:00,7.662,0.008,0.0,0.0,1.226,0.039,0.264,0.966,13.374
2018-01-03 17:00,2018-01-03 17:00,7.544,0.003,0.0,0.0,1.226,0.0,0.0,0.753,12.718
2018-01-03 18:00,2018-01-03 18:00,7.399,0.0,0.0,0.0,1.226,0.0,0.0,0.59,12.169
2018-01-03 19:00,2018-01-03 19:00,7.106,0.001,0.0,0.0,1.227,0.0,0.0,0.802,11.553
2018-01-03 20:00,2018-01-03 20:00,6.947,0.001,0.0,0.0,1.227,0.0,0.0,0.872,10.931
2018-01-03 21:00,2018-01-03 21:00,6.935,0.001,0.0,0.0,1.227,0.0,0.0,0.94,10.194
2018-01-03 22:00,2018-01-03 22:00,6.806,0.0,0.0,0.0,1.228,0.0,0.0,0.93,9.252
2018-01-03 23:00,2018-01-03 23:00,6.111,0.001,0.0,0.0,1.229,0.0,0.0,0.325,8.1
2018-01-04 00:00,2018-01-04 00:00,5.568,0.004,0.0,0.0,1.23,0.0,0.0,0.802,7.748
2018-01-04 01:00,2018-01-04 01:00,5.935,0.115,0.0,0.0,1.231,0.0,0.0,0.99,6.714
2018-01-04 02:00,2018-01-04 02:00,5.989,0.439,0.0,0.0,1.229,0.0,0.0,0.99,6.029
2018-01-04 03:00,2018-01-04 03:00,6.081,1.071,0.0,0.0,1.226,0.0,0.0,0.993,6.014
2018-01-04 04:00,2018-01-04 04:00,6.221,1.965,0.0,0.0,1.223,0.0,0.0,0.997,5.592
2018-01-04 05:00,2018-01-04 05:00,6.814,1.668,0.0,0.0,1.218,0.0,0.0,0.997,6.276
2018-01-04 06:00,2018-01-04 06:00,7.974,0.815,0.0,0.0,1.211,0.0,0.0,0.995,7.576
2018-01-04 07:00,2018-01-04 07:00,10.319,0.094,0.0,0.0,1.199,0.0,0.0,0.994,12.518
2018-01-04 08:00,2018-01-04 08:00,11.39,0.012,0.0,0.0,1.195,3.828,43.178,0.993,15.052
2018-01-04 09:00,2018-01-04 09:00,11.233,0.021,0.0,0.0,1.196,21.387,190.765,0.991,14.899
2018-01-04 10:00,2018-01-04 10:00,10.945,0.04,0.0,0.0,1.198,40.334,304.306,0.979,14.852
2018-01-04 11:00,2018-01-04 11:00,10.512,0.055,0.0,0.0,1.2,71.091,368.071,0.744,15.017
2018-01-04 12:00,2018-01-04 12:00,9.795,0.031,0.0,0.0,1.205,108.643,377.702,0.701,15.206
2018-01-04 13:00,2018-01-04 13:00,8.905,0.023,0.0,0.0,1.21,88.039,332.506,0.555,15.022
2018-01-04 14:00,2018-01-04 14:00,8.286,0.038,0.0,0.0,1.213,74.519,235.734,0.404,14.453
2018-01-04 15:00,2018-01-04 15:00,7.548,0.033,0.0,0.0,1.216,26.881,93.846,0.308,13.534
2018-01-04 16:00,2018-01-04 16:00,6.685,0.022,0.0,0.0,1.221,0.052,0.378,0.398,11.876
2018-01-04 17:00,2018-01-04 17:00,6.268,0.012,0.0,0.0,1.224,0.0,0.0,0.456,10.347
2018-01-04 18:00,2018-01-04 18:00,6.118,0.011,0.0,0.0,1.225,0.0,0.0,0.472,9.525
2018-01-04 19:00,2018-01-04 19:00,5.89,0.007,0.0,0.0,1.226,0.0,0.0,0.29,9.045
2018-01-04 20:00,2018-01-04 20:00,5.46,0.004,0.0,0.0,1.226,0.0,0.0,0.289,8.425
2018-01-04 21:00,2018-01-04 21:00,5.003,0.003,0.0,0.0,1.226,0.0,0.0,0.402,7.74
2018-01-04 22:00,2018-01-04 22:00,4.738,0.007,0.0,0.0,1.226,0.0,0.0,0.569,7.291
2018-01-04 23:00,2018-01-04 23:00,4.852,0.043,0.0,0.0,1.225,0.0,0.0,0.754,6.617
2018-01-05 00:00,2018-01-05 00:00,5.346,0.242,0.0,0.0,1.223,0.0,0.0,0.854,6.375
2018-01-05 01:00,2018-01-05 01:00,6.065,0.493,0.0,0.0,1.22,0.0,0.0,0.899,6.814
2018-01-05 02:00,2018-01-05 02:00,6.76,0.605,0.0,0.0,1.216,0.0,0.0,0.753,8.156
2018-01-05 03:00,2018-01-05 03:00,6.95,0.45,0.0,0.0,1.215,0.0,0.0,0.39,10.346
2018-01-05 04:00,2018-01-05 04:00,6.094,0.218,0.0,0.0,1.219,0.0,0.0,0.142,11.185
2018-01-05 05:00,2018-01-05 05:00,5.231,0.06,0.0,0.0,1.223,0.0,0.0,0.168,10.238
2018-01-05 06:00,2018-01-05 06:00,4.94,0.033,0.0,0.0,1.224,0.0,0.0,0.367,9.495
2018-01-05 07:00,2018-01-05 07:00,5.03,0.052,0.0,0.0,1.224,0.0,0.0,0.482,8.957
2018-01-05 08:00,2018-01-05 08:00,5.073,0.063,0.0,0.0,1.225,8.58,44.794,0.557,8.449
2018-01-05 09:00,2018-01-05 09:00,5.427,0.058,0.0,0.0,1.225,48.129,193.134,0.591,8.35
2018-01-05 10:00,2018-01-05 10:00,5.891,0.047,0.0,0.0,1.224,94.44,306.683,0.524,8.555
2018-01-05 11:00,2018-01-05 11:00,6.364,0.057,0.0,0.0,1.223,135.326,370.571,0.507,8.461
2018-01-05 12:00,2018-01-05 12:00,6.656,0.091,0.0,0.0,1.221,134.147,380.202,0.589,8.131
2018-01-05 13:00,2018-01-05 13:00,6.404,0.172,0.0,0.0,1.222,90.936,335.006,0.697,7.902
2018-01-05 14:00,2018-01-05 14:00,5.845,0.137,0.0,0.0,1.225,47.241,238.158,0.744,6.866
2018-01-05 15:00,2018-01-05 15:00,5.232,0.1,0.0,0.0,1.228,15.353,96.156,0.745,5.918
2018-01-05 16:00,2018-01-05 16:00,4.375,0.07,0.0,0.0,1.229,0.035,0.515,0.71,4.968
2018-01-05 17:00,2018-01-05 17:00,4.1,0.064,0.0,0.0,1.231,0.0,0.0,0.704,3.874
2018-01-05 18:00,2018-01-05 18:00,4.19,0.039,0.0,0.0,1.232,0.0,0.0,0.723,2.987
2018-01-05 19:00,2018-01-05 19:00,4.192,0.036,0.0,0.0,1.234,0.0,0.0,0.798,2.551
2018-01-05 20:00,2018-01-05 20:00,3.932,0.038,0.0,0.0,1.236,0.0,0.0,0.846,2.948
2018-01-05 21:00,2018-01-05 21:00,3.637,0.04,0.0,0.0,1.238,0.0,0.0,0.847,3.693
2018-01-05 22:00,2018-01-05 22:00,3.492,0.044,0.0,0.0,1.239,0.0,0.0,0.864,4.387
2018-01-05 23:00,2018-01-05 23:00,3.495,0.054,0.0,0.0,1.24,0.0,0.0,0.874,4.968
2018-01-06 00:00,2018-01-06 00:00,3.52,0.055,0.0,0.0,1.242,0.0,0.0,0.877,5.322
2018-01-06 01:00,2018-01-06 01:00,3.49,0.029,0.0,0.0,1.243,0.0,0.0,0.856,5.453
2018-01-06 02:00,2018-01-06 02:00,3.224,0.007,0.001,0.0,1.245,0.0,0.0,0.786,5.508
2018-01-06 03:00,2018-01-06 03:00,2.594,0.005,0.001,0.0,1.248,0.0,0.0,0.678,5.593
2018-01-06 04:00,2018-01-06 04:00,2.159,0.008,0.003,0.0,1.251,0.0,0.0,0.662,5.549
2018-01-06 05:00,2018-01-06 05:00,2.04,0.011,0.005,0.001,1.255,0.0,0.0,0.804,5.483
2018-01-06 06:00,2018-01-06 06:00,1.953,0.021,0.016,0.002,1.258,0.0,0.0,0.919,5.384
2018-01-06 07:00,2018-01-06 07:00,1.721,0.024,0.012,0.002,1.261,0.0,0.0,0.931,5.362
2018-01-06 08:00,2018-01-06 08:00,1.665,0.035,0.01,0.001,1.263,6.558,46.522,0.946,5.586
2018-01-06 09:00,2018-01-06 09:00,1.94,0.031,0.004,0.001,1.264,33.891,195.634,0.951,6.055
2018-01-06 10:00,2018-01-06 10:00,2.272,0.025,0.0,0.0,1.264,64.057,309.306,0.955,6.312
2018-01-06 11:00,2018-01-06 11:00,2.759,0.024,0.0,0.0,1.263,84.015,373.196,0.946,6.74
2018-01-06 12:00,2018-01-06 12:00,3.293,0.03,0.0,0.0,1.261,84.436,382.827,0.916,7.197
2018-01-06 13:00,2018-01-06 13:00,3.765,0.03,0.0,0.0,1.259,82.122,337.727,0.795,7.469
2018-01-06 14:00,2018-01-06 14:00,4.125,0.025,0.0,0.0,1.257,59.634,240.729,0.701,7.551
2018-01-06 15:00,2018-01-06 15:00,4.133,0.024,0.0,0.0,1.257,21.021,98.649,0.67,7.937
2018-01-06 16:00,2018-01-06 16:00,4.009,0.021,0.0,0.0,1.259,0.061,0.704,0.665,8.901
2018-01-06 17:00,2018-01-06 17:00,3.789,0.015,0.0,0.0,1.261,0.0,0.0,0.476,9.495
2018-01-06 18:00,2018-01-06 18:00,3.146,0.003,0.0,0.0,1.266,0.0,0.0,0.244,9.535
2018-01-06 19:00,2018-01-06 19:00,2.276,0.002,0.0,0.0,1.271,0.0,0.0,0.191,8.967
2018-01-06 20:00,2018-01-06 20:00,1.571,0.001,0.0,0.0,1.276,0.0,0.0,0.266,8.669
2018-01-06 21:00,2018-01-06 21:00,1.109,0.0,0.0,0.0,1.28,0.0,0.0,0.311,8.647
2018-01-06 22:00,2018-01-06 22:00,0.752,0.0,0.0,0.0,1.283,0.0,0.0,0.361,8.744
2018-01-06 23:00,2018-01-06 23:00,0.379,0.0,0.0,0.0,1.286,0.0,0.0,0.46,8.756
2018-01-07 00:00,2018-01-07 00:00,-0.034,0.0,0.0,0.0,1.289,0.0,0.0,0.615,8.648
2018-01-07 01:00,2018-01-07 01:00,-0.24,0.001,0.001,0.0,1.291,0.0,0.0,0.588,8.861
2018-01-07 02:00,2018-01-07 02:00,-0.571,0.001,0.001,0.0,1.293,0.0,0.0,0.378,8.962
2018-01-07 03:00,2018-01-07 03:00,-0.837,0.001,0.001,0.0,1.294,0.0,0.0,0.236,8.994
2018-01-07 04:00,2018-01-07 04:00,-1.022,0.0,0.0,0.0,1.296,0.0,0.0,0.178,9.17
2018-01-07 05:00,2018-01-07 05:00,-1.118,0.0,0.0,0.0,1.296,0.0,0.0,0.122,9.09
2018-01-07 06:00,2018-01-07 06:00,-1.272,0.0,0.0,0.0,1.298,0.0,0.0,0.166,8.878
2018-01-07 07:00,2018-01-07 07:00,-1.171,0.001,0.001,0.0,1.298,0.0,0.0,0.224,9.068
2018-01-07 08:00,2018-01-07 08:00,-0.71,0.001,0.001,0.0,1.297,17.194,48.42,0.284,9.351
2018-01-07 09:00,2018-01-07 09:00,0.536,0.001,0.001,0.0,1.293,93.924,198.321,0.259,9.658
2018-01-07 10:00,2018-01-07 10:00,1.761,0.0,0.0,0.0,1.289,173.805,312.153,0.155,9.654
2018-01-07 11:00,2018-01-07 11:00,2.781,0.0,0.0,0.0,1.284,254.296,376.071,0.006,10.337
2018-01-07 12:00,2018-01-07 12:00,3.444,0.0,0.0,0.0,1.28,262.427,385.702,0.002,10.701
2018-01-07 13:00,2018-01-07 13:00,3.621,0.0,0.0,0.0,1.278,226.277,340.506,0.0,10.863
2018-01-07 14:00,2018-01-07 14:00,3.325,0.0,0.0,0.0,1.278,148.767,243.479,0.0,10.57
2018-01-07 15:00,2018-01-07 15:00,2.488,0.0,0.0,0.0,1.28,49.506,101.279,0.0,10.52
2018-01-07 16:00,2018-01-07 16:00,1.47,0.0,0.0,0.0,1.284,0.205,0.925,0.0,10.597
2018-01-07 17:00,2018-01-07 17:00,0.814,0.0,0.0,0.0,1.288,0.0,0.0,0.0,10.49
2018-01-07 18:00,2018-01-07 18:00,0.327,0.0,0.0,0.0,1.29,0.0,0.0,0.003,10.583
2018-01-07 19:00,2018-01-07 19:00,-0.082,0.0,0.0,0.0,1.292,0.0,0.0,0.007,10.561
2018-01-07 20:00,2018-01-07 20:00,-0.417,0.0,0.0,0.0,1.294,0.0,0.0,0.01,10.425
2018-01-07 21:00,2018-01-07 21:00,-0.804,0.0,0.0,0.0,1.295,0.0,0.0,0.012,9.859
2018-01-07 22:00,2018-01-07 22:00,-1.231,0.0,0.0,0.0,1.297,0.0,0.0,0.013,9.371
2018-01-07 23:00,2018-01-07 23:00,-1.414,0.0,0.0,0.0,1.298,0.0,0.0,0.018,9.148
2018-01-08 00:00,2018-01-08 00:00,-1.516,0.0,0.0,0.0,1.298,0.0,0.0,0.017,8.867
2018-01-08 01:00,2018-01-08 01:00,-1.584,0.0,0.0,0.0,1.298,0.0,0.0,0.022,8.603
2018-01-08 02:00,2018-01-08 02:00,-1.586,0.0,0.0,0.0,1.298,0.0,0.0,0.042,8.376
2018-01-08 03:00,2018-01-08 03:00,-1.634,0.0,0.0,0.0,1.298,0.0,0.0,0.115,8.026
2018-01-08 04:00,2018-01-08 04:00,-1.617,0.001,0.001,0.0,1.298,0.0,0.0,0.322,7.608
2018-01-08 05:00,2018-01-08 05:00,-1.284,0.003,0.002,0.0,1.297,0.0,0.0,0.517,7.572
2018-01-08 06:00,2018-01-08 06:00,-0.839,0.005,0.005,0.001,1.295,0.0,0.0,0.592,7.212
2018-01-08 07:00,2018-01-08 07:00,-0.518,0.007,0.007,0.001,1.293,0.0,0.0,0.669,6.965
2018-01-08 08:00,2018-01-08 08:00,-0.146,0.007,0.006,0.001,1.291,11.743,50.458,0.673,6.872
2018-01-08 09:00,2018-01-08 09:00,0.637,0.007,0.004,0.0,1.289,63.453,201.134,0.665,6.619
2018-01-08 10:00,2018-01-08 10:00,1.427,0.009,0.002,0.0,1.285,102.627,315.056,0.708,6.267
2018-01-08 11:00,2018-01-08 11:00,2.188,0.009,0.0,0.0,1.281,123.979,379.071,0.717,6.385
2018-01-08 12:00,2018-01-08 12:00,2.784,0.007,0.0,0.0,1.277,127.649,388.702,0.718,6.376
2018-01-08 13:00,2018-01-08 13:00,3.114,0.013,0.0,0.0,1.274,102.654,343.506,0.787,6.249
2018-01-08 14:00,2018-01-08 14:00,3.072,0.018,0.0,0.0,1.273,60.557,246.402,0.784,5.927
2018-01-08 15:00,2018-01-08 15:00,2.672,0.015,0.0,0.0,1.273,18.913,104.06,0.736,5.857
2018-01-08 16:00,2018-01-08 16:00,2.165,0.011,0.0,0.0,1.273,0.114,1.213,0.712,6.336
2018-01-08 17:00,2018-01-08 17:00,2.16,0.009,0.0,0.0,1.273,0.0,0.0,0.667,6.628
2018-01-08 18:00,2018-01-08 18:00,2.098,0.006,0.0,0.0,1.272,0.0,0.0,0.63,6.819
2018-01-08 19:00,2018-01-08 19:00,2.04,0.003,0.0,0.0,1.272,0.0,0.0,0.603,6.749
2018-01-08 20:00,2018-01-08 20:00,1.91,0.004,0.0,0.0,1.271,0.0,0.0,0.647,6.93
2018-01-08 21:00,2018-01-08 21:00,1.976,0.008,0.0,0.0,1.27,0.0,0.0,0.745,6.997
2018-01-08 22:00,2018-01-08 22:00,2.016,0.014,0.0,0.0,1.27,0.0,0.0,0.801,6.559
2018-01-08 23:00,2018-01-08 23:00,2.0,0.015,0.0,0.0,1.269,0.0,0.0,0.788,6.37
2018-01-09 00:00,2018-01-09 00:00,2.001,0.013,0.0,0.0,1.267,0.0,0.0,0.785,6.147
2018-01-09 01:00,2018-01-09 01:00,1.985,0.016,0.0,0.0,1.266,0.0,0.0,0.84,5.891
2018-01-09 02:00,2018-01-09 02:00,2.064,0.024,0.0,0.0,1.266,0.0,0.0,0.843,5.82
2018-01-09 03:00,2018-01-09 03:00,2.054,0.027,0.0,0.0,1.265,0.0,0.0,0.867,5.717
2018-01-09 04:00,2018-01-09 04:00,2.107,0.021,0.0,0.0,1.263,0.0,0.0,0.921,5.845
2018-01-09 05:00,2018-01-09 05:00,2.177,0.025,0.0,0.0,1.262,0.0,0.0,0.927,6.008
2018-01-09 06:00,2018-01-09 06:00,2.291,0.051,0.0,0.0,1.26,0.0,0.0,0.947,5.94
2018-01-09 07:00,2018-01-09 07:00,2.601,0.051,0.0,0.0,1.258,0.0,0.0,0.966,5.811
2018-01-09 08:00,2018-01-09 08:00,2.998,0.047,0.0,0.0,1.255,2.603,52.652,0.964,5.54
2018-01-09 09:00,2018-01-09 09:00,3.474,0.032,0.0,0.0,1.253,18.227,204.134,0.918,5.526
2018-01-09 10:00,2018-01-09 10:00,4.072,0.024,0.0,0.0,1.25,46.213,318.171,0.922,5.722
2018-01-09 11:00,2018-01-09 11:00,4.727,0.021,0.0,0.0,1.246,64.34,382.196,0.969,5.868
2018-01-09 12:00,2018-01-09 12:00,5.284,0.02,0.0,0.0,1.242,69.805,391.951,0.965,6.025
2018-01-09 13:00,2018-01-09 13:00,5.691,0.02,0.0,0.0,1.239,73.498,346.631,0.966,6.209
2018-01-09 14:00,2018-01-09 14:00,5.782,0.025,0.0,0.0,1.237,45.98,249.466,0.985,6.285
2018-01-09 15:00,2018-01-09 15:00,5.765,0.024,0.0,0.0,1.236,14.115,107.002,0.987,7.136
2018-01-09 16:00,2018-01-09 16:00,5.783,0.021,0.0,0.0,1.235,0.092,1.552,0.985,7.431
2018-01-09 17:00,2018-01-09 17:00,5.924,0.021,0.0,0.0,1.234,0.0,0.0,0.98,7.802
2018-01-09 18:00,2018-01-09 18:00,6.303,0.123,0.0,0.0,1.231,0.0,0.0,0.983,8.365
2018-01-09 19:00,2018-01-09 19:00,6.873,0.164,0.0,0.0,1.228,0.0,0.0,0.985,8.611
2018-01-09 20:00,2018-01-09 20:00,7.379,0.239,0.0,0.0,1.225,0.0,0.0,0.988,8.736
2018-01-09 21:00,2018-01-09 21:00,7.652,0.258,0.0,0.0,1.223,0.0,0.0,0.992,8.425
2018-01-09 22:00,2018-01-09 22:00,7.756,0.344,0.0,0.0,1.221,0.0,0.0,0.992,8.119
2018-01-09 23:00,2018-01-09 23:00,7.688,0.48,0.0,0.0,1.221,0.0,0.0,0.995,7.383
2018-01-10 00:00,2018-01-10 00:00,7.324,0.359,0.0,0.0,1.222,0.0,0.0,0.992,6.501
2018-01-10 01:00,2018-01-10 01:00,7.115,0.167,0.0,0.0,1.223,0.0,0.0,0.98,6.338
2018-01-10 02:00,2018-01-10 02:00,7.023,0.071,0.0,0.0,1.226,0.0,0.0,0.93,6.776
2018-01-10 03:00,2018-01-10 03:00,6.725,0.046,0.0,0.0,1.228,0.0,0.0,0.817,7.36
2018-01-10 04:00,2018-01-10 04:00,6.096,0.038,0.0,0.0,1.231,0.0,0.0,0.565,7.469
2018-01-10 05:00,2018-01-10 05:00,5.002,0.036,0.0,0.0,1.234,0.0,0.0,0.296,7.264
2018-01-10 06:00,2018-01-10 06:00,4.217,0.029,0.0,0.0,1.237,0.0,0.0,0.33,7.054
2018-01-10 07:00,2018-01-10 07:00,3.933,0.019,0.0,0.0,1.239,0.0,0.0,0.492,6.668
2018-01-10 08:00,2018-01-10 08:00,4.05,0.018,0.0,0.0,1.24,15.383,55.018,0.69,6.138
2018-01-10 09:00,2018-01-10 09:00,5.36,0.012,0.0,0.0,1.241,75.08,207.307,0.764,5.21
2018-01-10 10:00,2018-01-10 10:00,6.271,0.006,0.0,0.0,1.239,131.49,321.421,0.757,4.356
2018-01-10 11:00,2018-01-10 11:00,7.043,0.005,0.0,0.0,1.236,190.952,385.571,0.799,4.115
2018-01-10 12:00,2018-01-10 12:00,7.751,0.004,0.0,0.0,1.233,212.115,395.298,0.863,3.938
2018-01-10 13:00,2018-01-10 13:00,8.086,0.002,0.0,0.0,1.231,184.887,349.995,0.917,3.644
2018-01-10 14:00,2018-01-10 14:00,7.781,0.002,0.0,0.0,1.23,121.595,252.716,0.904,3.351
2018-01-10 15:00,2018-01-10 15:00,6.722,0.003,0.0,0.0,1.231,41.366,110.096,0.863,3.038
2018-01-10 16:00,2018-01-10 16:00,6.135,0.002,0.0,0.0,1.232,0.443,1.956,0.771,2.726
2018-01-10 17:00,2018-01-10 17:00,5.249,0.002,0.0,0.0,1.234,0.0,0.0,0.668,3.21
2018-01-10 18:00,2018-01-10 18:00,4.105,0.002,0.0,0.0,1.236,0.0,0.0,0.54,4.218
2018-01-10 19:00,2018-01-10 19:00,3.172,0.002,0.0,0.0,1.239,0.0,0.0,0.464,5.19
2018-01-10 20:00,2018-01-10 20:00,3.151,0.002,0.0,0.0,1.242,0.0,0.0,0.681,5.934
2018-01-10 21:00,2018-01-10 21:00,3.971,0.005,0.0,0.0,1.244,0.0,0.0,0.883,6.336
2018-01-10 22:00,2018-01-10 22:00,4.482,0.007,0.0,0.0,1.246,0.0,0.0,0.925,6.31
