time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot,wind_speed
2020-01-02 19:00,2020-01-02 19:00,9.246,0.462,0.0,0.0,1.232,0.0,0.0,0.997,10.624
2020-01-02 20:00,2020-01-02 20:00,9.625,0.436,0.0,0.0,1.23,0.0,0.0,0.986,10.283
2020-01-02 21:00,2020-01-02 21:00,9.851,0.399,0.0,0.0,1.229,0.0,0.0,0.973,9.649
2020-01-02 22:00,2020-01-02 22:00,10.028,0.278,0.0,0.0,1.227,0.0,0.0,0.995,9.298
2020-01-02 23:00,2020-01-02 23:00,10.072,0.238,0.0,0.0,1.226,0.0,0.0,0.891,8.91
2020-01-03 00:00,2020-01-03 00:00,9.674,0.186,0.0,0.0,1.227,0.0,0.0,0.476,8.495
2020-01-03 01:00,2020-01-03 01:00,9.247,0.199,0.0,0.0,1.229,0.0,0.0,0.42,8.389
2020-01-03 02:00,2020-01-03 02:00,8.758,0.175,0.0,0.0,1.232,0.0,0.0,0.317,8.345
2020-01-03 03:00,2020-01-03 03:00,8.241,0.148,0.0,0.0,1.235,0.0,0.0,0.35,8.204
2020-01-03 04:00,2020-01-03 04:00,7.994,0.261,0.0,0.0,1.237,0.0,0.0,0.439,7.935
2020-01-03 05:00,2020-01-03 05:00,7.987,0.177,0.0,0.0,1.238,0.0,0.0,0.498,7.467
2020-01-03 06:00,2020-01-03 06:00,8.1,0.123,0.0,0.0,1.238,0.0,0.0,0.521,7.131
2020-01-03 07:00,2020-01-03 07:00,7.845,0.071,0.0,0.0,1.242,0.0,0.0,0.503,7.801
2020-01-03 08:00,2020-01-03 08:00,6.901,0.009,0.0,0.0,1.25,8.297,41.045,0.326,9.19
2020-01-03 09:00,2020-01-03 09:00,6.191,0.001,0.0,0.0,1.257,88.84,187.515,0.092,8.292
2020-01-03 10:00,2020-01-03 10:00,6.419,0.0,0.0,0.0,1.26,182.512,300.931,0.059,7.319
2020-01-03 11:00,2020-01-03 11:00,7.004,0.0,0.0,0.0,1.259,238.497,364.571,0.159,7.261
2020-01-03 12:00,2020-01-03 12:00,7.445,0.001,0.0,0.0,1.258,246.416,374.202,0.145,7.475
2020-01-03 13:00,2020-01-03 13:00,7.563,0.001,0.0,0.0,1.258,209.953,329.131,0.39,7.376
2020-01-03 14:00,2020-01-03 14:00,7.187,0.001,0.0,0.0,1.259,132.409,232.408,0.442,7.484
2020-01-03 15:00,2020-01-03 15:00,5.971,0.0,0.0,0.0,1.263,40.108,90.683,0.019,7.389
2020-01-03 16:00,2020-01-03 16:00,4.392,0.0,0.0,0.0,1.266,0.044,0.225,0.157,7.382
2020-01-03 17:00,2020-01-03 17:00,3.984,0.0,0.0,0.0,1.269,0.0,0.0,0.66,7.428
2020-01-03 18:00,2020-01-03 18:00,3.815,0.0,0.0,0.0,1.272,0.0,0.0,0.909,7.394
2020-01-03 19:00,2020-01-03 19:00,3.351,0.0,0.0,0.0,1.273,0.0,0.0,0.947,7.387
2020-01-03 20:00,2020-01-03 20:00,3.098,0.0,0.0,0.0,1.274,0.0,0.0,0.947,7.46
2020-01-03 21:00,2020-01-03 21:00,3.049,0.0,0.0,0.0,1.274,0.0,0.0,0.938,7.65
2020-01-03 22:00,2020-01-03 22:00,3.033,0.0,0.0,0.0,1.275,0.0,0.0,0.837,7.817
2020-01-03 23:00,2020-01-03 23:00,3.861,0.0,0.0,0.0,1.275,0.0,0.0,0.971,7.73
2020-01-04 00:00,2020-01-04 00:00,3.861,0.0,0.0,0.0,1.274,0.0,0.0,0.973,7.513
2020-01-04 01:00,2020-01-04 01:00,3.745,0.0,0.0,0.0,1.274,0.0,0.0,0.954,7.566
2020-01-04 02:00,2020-01-04 02:00,3.678,0.001,0.0,0.0,1.275,0.0,0.0,0.953,7.627
2020-01-04 03:00,2020-01-04 03:00,3.598,0.005,0.0,0.0,1.274,0.0,0.0,0.95,7.899
2020-01-04 04:00,2020-01-04 04:00,3.709,0.004,0.0,0.0,1.274,0.0,0.0,0.957,7.941
2020-01-04 05:00,2020-01-04 05:00,3.869,0.005,0.0,0.0,1.274,0.0,0.0,0.97,7.99
2020-01-04 06:00,2020-01-04 06:00,4.824,0.005,0.0,0.0,1.273,0.0,0.0,0.973,8.249
2020-01-04 07:00,2020-01-04 07:00,4.981,0.004,0.0,0.0,1.273,0.0,0.0,0.972,8.133
2020-01-04 08:00,2020-01-04 08:00,4.808,0.002,0.0,0.0,1.274,11.773,42.431,0.968,7.887
2020-01-04 09:00,2020-01-04 09:00,5.675,0.002,0.0,0.0,1.274,74.254,189.64,0.957,7.238
2020-01-04 10:00,2020-01-04 10:00,6.482,0.002,0.0,0.0,1.274,138.155,303.058,0.93,6.522
2020-01-04 11:00,2020-01-04 11:00,7.192,0.003,0.0,0.0,1.271,188.798,366.821,0.942,6.254
2020-01-04 12:00,2020-01-04 12:00,7.83,0.011,0.0,0.0,1.268,225.848,376.452,0.75,6.716
2020-01-04 13:00,2020-01-04 13:00,8.05,0.016,0.0,0.0,1.266,204.134,331.364,0.498,6.838
2020-01-04 14:00,2020-01-04 14:00,7.78,0.029,0.0,0.0,1.266,132.678,234.596,0.853,6.796
2020-01-04 15:00,2020-01-04 15:00,6.526,0.024,0.0,0.0,1.267,40.355,92.746,0.957,6.691
2020-01-04 16:00,2020-01-04 16:00,5.089,0.017,0.0,0.0,1.27,0.057,0.317,0.959,6.728
2020-01-04 17:00,2020-01-04 17:00,4.992,0.017,0.0,0.0,1.272,0.0,0.0,0.907,6.622
2020-01-04 18:00,2020-01-04 18:00,5.127,0.019,0.0,0.0,1.273,0.0,0.0,0.891,6.461
2020-01-04 19:00,2020-01-04 19:00,5.502,0.02,0.0,0.0,1.273,0.0,0.0,0.875,6.434
2020-01-04 20:00,2020-01-04 20:00,5.633,0.021,0.0,0.0,1.272,0.0,0.0,0.818,6.591
2020-01-04 21:00,2020-01-04 21:00,5.745,0.016,0.0,0.0,1.271,0.0,0.0,0.683,6.902
2020-01-04 22:00,2020-01-04 22:00,5.809,0.014,0.0,0.0,1.271,0.0,0.0,0.645,7.081
2020-01-04 23:00,2020-01-04 23:00,5.783,0.017,0.0,0.0,1.272,0.0,0.0,0.609,7.181
2020-01-05 00:00,2020-01-05 00:00,5.69,0.016,0.0,0.0,1.272,0.0,0.0,0.559,7.199
2020-01-05 01:00,2020-01-05 01:00,5.538,0.016,0.0,0.0,1.273,0.0,0.0,0.618,7.151
2020-01-05 02:00,2020-01-05 02:00,5.614,0.017,0.0,0.0,1.274,0.0,0.0,0.744,7.058
2020-01-05 03:00,2020-01-05 03:00,5.649,0.026,0.0,0.0,1.274,0.0,0.0,0.714,6.817
2020-01-05 04:00,2020-01-05 04:00,5.66,0.036,0.0,0.0,1.274,0.0,0.0,0.747,6.835
2020-01-05 05:00,2020-01-05 05:00,5.741,0.04,0.0,0.0,1.274,0.0,0.0,0.799,6.963
2020-01-05 06:00,2020-01-05 06:00,5.888,0.024,0.0,0.0,1.273,0.0,0.0,0.838,6.966
2020-01-05 07:00,2020-01-05 07:00,6.028,0.024,0.0,0.0,1.272,0.0,0.0,0.886,7.103
2020-01-05 08:00,2020-01-05 08:00,6.219,0.029,0.0,0.0,1.272,5.3,43.956,0.936,7.236
2020-01-05 09:00,2020-01-05 09:00,6.504,0.024,0.0,0.0,1.271,33.205,191.89,0.951,7.047
2020-01-05 10:00,2020-01-05 10:00,6.979,0.018,0.0,0.0,1.269,66.313,305.431,0.938,7.022
2020-01-05 11:00,2020-01-05 11:00,7.402,0.02,0.0,0.0,1.267,93.699,369.216,0.923,6.923
2020-01-05 12:00,2020-01-05 12:00,7.759,0.026,0.0,0.0,1.265,112.767,378.827,0.889,7.096
2020-01-05 13:00,2020-01-05 13:00,7.892,0.027,0.0,0.0,1.263,100.679,333.756,0.836,6.926
2020-01-05 14:00,2020-01-05 14:00,7.76,0.026,0.0,0.0,1.263,72.233,236.908,0.787,6.87
2020-01-05 15:00,2020-01-05 15:00,7.234,0.019,0.0,0.0,1.263,23.255,94.969,0.783,6.946
2020-01-05 16:00,2020-01-05 16:00,6.583,0.011,0.0,0.0,1.264,0.043,0.443,0.823,7.079
2020-01-05 17:00,2020-01-05 17:00,6.414,0.009,0.0,0.0,1.265,0.0,0.0,0.848,7.141
2020-01-05 18:00,2020-01-05 18:00,6.347,0.016,0.0,0.0,1.266,0.0,0.0,0.872,7.16
2020-01-05 19:00,2020-01-05 19:00,6.362,0.019,0.0,0.0,1.266,0.0,0.0,0.885,7.227
2020-01-05 20:00,2020-01-05 20:00,6.405,0.023,0.0,0.0,1.266,0.0,0.0,0.878,7.368
2020-01-05 21:00,2020-01-05 21:00,6.402,0.019,0.0,0.0,1.265,0.0,0.0,0.845,7.583
2020-01-05 22:00,2020-01-05 22:00,6.397,0.019,0.0,0.0,1.264,0.0,0.0,0.846,7.803
2020-01-05 23:00,2020-01-05 23:00,6.366,0.022,0.0,0.0,1.264,0.0,0.0,0.868,7.913
2020-01-06 00:00,2020-01-06 00:00,6.3,0.02,0.0,0.0,1.263,0.0,0.0,0.842,8.112
2020-01-06 01:00,2020-01-06 01:00,6.166,0.013,0.0,0.0,1.263,0.0,0.0,0.692,8.286
2020-01-06 02:00,2020-01-06 02:00,5.901,0.01,0.0,0.0,1.262,0.0,0.0,0.656,8.375
2020-01-06 03:00,2020-01-06 03:00,5.846,0.023,0.0,0.0,1.262,0.0,0.0,0.861,8.435
2020-01-06 04:00,2020-01-06 04:00,5.824,0.032,0.0,0.0,1.261,0.0,0.0,0.847,8.504
2020-01-06 05:00,2020-01-06 05:00,5.762,0.011,0.0,0.0,1.26,0.0,0.0,0.761,8.876
2020-01-06 06:00,2020-01-06 06:00,5.633,0.004,0.0,0.0,1.26,0.0,0.0,0.547,9.624
2020-01-06 07:00,2020-01-06 07:00,5.597,0.009,0.0,0.0,1.259,0.0,0.0,0.834,9.842
2020-01-06 08:00,2020-01-06 08:00,5.93,0.023,0.0,0.0,1.257,4.818,45.633,0.906,9.913
2020-01-06 09:00,2020-01-06 09:00,6.33,0.03,0.0,0.0,1.254,25.837,194.326,0.858,10.202
2020-01-06 10:00,2020-01-06 10:00,6.69,0.034,0.0,0.0,1.252,53.613,307.933,0.883,10.523
2020-01-06 11:00,2020-01-06 11:00,7.105,0.061,0.0,0.0,1.248,55.293,371.821,0.986,11.047
2020-01-06 12:00,2020-01-06 12:00,7.597,0.607,0.0,0.0,1.244,30.212,381.452,0.997,11.413
2020-01-06 13:00,2020-01-06 13:00,8.3,1.095,0.0,0.0,1.239,16.425,336.256,0.991,11.497
2020-01-06 14:00,2020-01-06 14:00,8.953,0.287,0.0,0.0,1.235,14.586,239.408,0.801,11.193
2020-01-06 15:00,2020-01-06 15:00,9.29,0.096,0.0,0.0,1.234,17.893,97.375,0.352,10.927
2020-01-06 16:00,2020-01-06 16:00,8.681,0.014,0.0,0.0,1.237,0.097,0.603,0.212,10.222
2020-01-06 17:00,2020-01-06 17:00,7.987,0.001,0.0,0.0,1.242,0.0,0.0,0.113,9.479
2020-01-06 18:00,2020-01-06 18:00,7.502,0.001,0.0,0.0,1.245,0.0,0.0,0.197,8.76
2020-01-06 19:00,2020-01-06 19:00,7.144,0.002,0.0,0.0,1.247,0.0,0.0,0.518,8.14
2020-01-06 20:00,2020-01-06 20:00,7.042,0.001,0.0,0.0,1.249,0.0,0.0,0.942,7.651
2020-01-06 21:00,2020-01-06 21:00,6.792,0.001,0.0,0.0,1.249,0.0,0.0,0.938,7.319
2020-01-06 22:00,2020-01-06 22:00,6.447,0.001,0.0,0.0,1.251,0.0,0.0,0.965,7.037
2020-01-06 23:00,2020-01-06 23:00,6.169,0.001,0.0,0.0,1.252,0.0,0.0,0.968,7.174
2020-01-07 00:00,2020-01-07 00:00,6.133,0.001,0.0,0.0,1.254,0.0,0.0,0.971,7.121
2020-01-07 01:00,2020-01-07 01:00,6.205,0.002,0.0,0.0,1.255,0.0,0.0,0.975,6.933
2020-01-07 02:00,2020-01-07 02:00,6.211,0.002,0.0,0.0,1.257,0.0,0.0,0.98,6.846
2020-01-07 03:00,2020-01-07 03:00,6.275,0.003,0.0,0.0,1.259,0.0,0.0,0.988,6.71
2020-01-07 04:00,2020-01-07 04:00,6.245,0.006,0.0,0.0,1.26,0.0,0.0,0.994,6.666
2020-01-07 05:00,2020-01-07 05:00,6.209,0.009,0.0,0.0,1.26,0.0,0.0,0.997,6.826
2020-01-07 06:00,2020-01-07 06:00,6.252,0.011,0.0,0.0,1.259,0.0,0.0,0.996,7.233
2020-01-07 07:00,2020-01-07 07:00,6.469,0.008,0.0,0.0,1.257,0.0,0.0,0.994,7.658
2020-01-07 08:00,2020-01-07 08:00,6.934,0.016,0.0,0.0,1.255,6.596,47.454,0.99,7.977
2020-01-07 09:00,2020-01-07 09:00,7.824,0.029,0.0,0.0,1.25,23.682,196.946,0.993,8.375
2020-01-07 10:00,2020-01-07 10:00,9.056,0.024,0.0,0.0,1.243,57.787,310.671,0.975,8.881
2020-01-07 11:00,2020-01-07 11:00,10.507,0.03,0.0,0.0,1.235,158.884,374.571,0.94,8.973
2020-01-07 12:00,2020-01-07 12:00,11.445,0.037,0.0,0.0,1.229,162.004,384.202,0.977,9.083
2020-01-07 13:00,2020-01-07 13:00,11.664,0.044,0.0,0.0,1.226,91.488,339.006,0.979,9.326
2020-01-07 14:00,2020-01-07 14:00,11.532,0.049,0.0,0.0,1.226,47.779,242.09,0.984,9.56
2020-01-07 15:00,2020-01-07 15:00,11.256,0.052,0.0,0.0,1.226,11.746,99.935,0.99,9.596
2020-01-07 16:00,2020-01-07 16:00,11.076,0.049,0.0,0.0,1.226,0.035,0.809,0.97,9.568
2020-01-07 17:00,2020-01-07 17:00,11.026,0.049,0.0,0.0,1.226,0.0,0.0,0.971,9.646
2020-01-07 18:00,2020-01-07 18:00,11.094,0.058,0.0,0.0,1.226,0.0,0.0,0.952,9.734
2020-01-07 19:00,2020-01-07 19:00,11.087,0.047,0.0,0.0,1.226,0.0,0.0,0.757,9.563
2020-01-07 20:00,2020-01-07 20:00,11.122,0.054,0.0,0.0,1.227,0.0,0.0,0.698,9.781
2020-01-07 21:00,2020-01-07 21:00,11.097,0.081,0.0,0.0,1.227,0.0,0.0,0.922,9.583
2020-01-07 22:00,2020-01-07 22:00,11.02,0.103,0.0,0.0,1.228,0.0,0.0,0.983,9.277
2020-01-07 23:00,2020-01-07 23:00,11.137,0.101,0.0,0.0,1.228,0.0,0.0,0.985,9.531
2020-01-08 00:00,2020-01-08 00:00,11.033,0.075,0.0,0.0,1.229,0.0,0.0,0.986,9.594
2020-01-08 01:00,2020-01-08 01:00,10.783,0.042,0.0,0.0,1.231,0.0,0.0,0.982,9.413
2020-01-08 02:00,2020-01-08 02:00,10.302,0.017,0.0,0.0,1.234,0.0,0.0,0.973,8.92
2020-01-08 03:00,2020-01-08 03:00,9.755,0.004,0.0,0.0,1.237,0.0,0.0,0.96,8.856
2020-01-08 04:00,2020-01-08 04:00,9.184,0.003,0.0,0.0,1.24,0.0,0.0,0.954,8.348
2020-01-08 05:00,2020-01-08 05:00,8.686,0.007,0.0,0.0,1.242,0.0,0.0,0.959,7.497
2020-01-08 06:00,2020-01-08 06:00,8.184,0.008,0.0,0.0,1.244,0.0,0.0,0.95,7.024
2020-01-08 07:00,2020-01-08 07:00,7.598,0.008,0.0,0.0,1.245,0.0,0.0,0.949,6.754
2020-01-08 08:00,2020-01-08 08:00,7.474,0.006,0.0,0.0,1.247,14.01,49.401,0.956,6.486
2020-01-08 09:00,2020-01-08 09:00,8.391,0.004,0.0,0.0,1.248,76.344,199.696,0.824,5.741
2020-01-08 10:00,2020-01-08 10:00,9.145,0.004,0.0,0.0,1.247,147.55,313.546,0.674,4.808
2020-01-08 11:00,2020-01-08 11:00,9.679,0.008,0.0,0.0,1.245,187.502,377.464,0.899,4.753
2020-01-08 12:00,2020-01-08 12:00,9.887,0.012,0.0,0.0,1.243,140.785,387.201,0.971,4.969
2020-01-08 13:00,2020-01-08 13:00,9.724,0.041,0.0,0.0,1.243,82.25,341.977,0.98,4.666
2020-01-08 14:00,2020-01-08 14:00,9.167,0.108,0.0,0.0,1.244,40.222,244.902,0.984,4.534
2020-01-08 15:00,2020-01-08 15:00,8.234,0.208,0.0,0.0,1.247,13.443,102.625,0.984,4.147
2020-01-08 16:00,2020-01-08 16:00,7.493,0.341,0.0,0.0,1.249,0.073,1.065,0.964,3.444
2020-01-08 17:00,2020-01-08 17:00,7.132,0.503,0.0,0.0,1.25,0.0,0.0,0.843,3.718
2020-01-08 18:00,2020-01-08 18:00,6.901,1.168,0.0,0.0,1.25,0.0,0.0,0.828,5.079
2020-01-08 19:00,2020-01-08 19:00,7.169,1.134,0.0,0.0,1.247,0.0,0.0,0.81,6.353
2020-01-08 20:00,2020-01-08 20:00,7.629,1.281,0.0,0.0,1.245,0.0,0.0,0.869,7.303
2020-01-08 21:00,2020-01-08 21:00,8.091,1.262,0.0,0.0,1.241,0.0,0.0,0.909,8.181
2020-01-08 22:00,2020-01-08 22:00,8.556,1.345,0.0,0.0,1.235,0.0,0.0,0.917,8.502
2020-01-08 23:00,2020-01-08 23:00,9.427,0.964,0.0,0.0,1.228,0.0,0.0,0.865,9.166
2020-01-09 00:00,2020-01-09 00:00,10.221,0.772,0.0,0.0,1.222,0.0,0.0,0.663,9.687
2020-01-09 01:00,2020-01-09 01:00,10.726,0.321,0.0,0.0,1.218,0.0,0.0,0.556,10.46
2020-01-09 02:00,2020-01-09 02:00,11.18,0.149,0.0,0.0,1.214,0.0,0.0,0.885,12.286
2020-01-09 03:00,2020-01-09 03:00,11.526,0.119,0.0,0.0,1.211,0.0,0.0,0.957,13.523
2020-01-09 04:00,2020-01-09 04:00,11.498,0.103,0.0,0.0,1.211,0.0,0.0,0.852,13.248
2020-01-09 05:00,2020-01-09 05:00,11.01,0.066,0.0,0.0,1.213,0.0,0.0,0.728,12.845
2020-01-09 06:00,2020-01-09 06:00,9.968,0.028,0.0,0.0,1.218,0.0,0.0,0.606,12.05
2020-01-09 07:00,2020-01-09 07:00,9.091,0.01,0.0,0.0,1.223,0.0,0.0,0.786,11.377
2020-01-09 08:00,2020-01-09 08:00,8.703,0.005,0.0,0.0,1.225,7.774,51.532,0.742,10.719
2020-01-09 09:00,2020-01-09 09:00,8.652,0.002,0.0,0.0,1.227,54.662,202.571,0.582,9.648
2020-01-09 10:00,2020-01-09 10:00,8.845,0.002,0.0,0.0,1.227,125.631,316.546,0.603,8.39
2020-01-09 11:00,2020-01-09 11:00,9.106,0.003,0.0,0.0,1.226,144.983,380.571,0.697,7.667
2020-01-09 12:00,2020-01-09 12:00,9.229,0.007,0.0,0.0,1.224,132.178,390.298,0.726,6.719
2020-01-09 13:00,2020-01-09 13:00,9.167,0.014,0.0,0.0,1.223,89.617,345.006,0.766,5.414
2020-01-09 14:00,2020-01-09 14:00,8.982,0.023,0.0,0.0,1.223,52.528,247.897,0.772,3.917
2020-01-09 15:00,2020-01-09 15:00,8.514,0.085,0.0,0.0,1.223,17.471,105.498,0.84,3.028
2020-01-09 16:00,2020-01-09 16:00,8.018,0.596,0.0,0.0,1.223,0.048,1.37,0.886,3.268
2020-01-09 17:00,2020-01-09 17:00,7.867,2.256,0.0,0.0,1.224,0.0,0.0,0.864,4.01
2020-01-09 18:00,2020-01-09 18:00,7.619,1.727,0.0,0.0,1.227,0.0,0.0,0.893,5.266
2020-01-09 19:00,2020-01-09 19:00,6.95,1.505,0.0,0.0,1.233,0.0,0.0,0.899,6.531
2020-01-09 20:00,2020-01-09 20:00,5.736,0.692,0.0,0.0,1.241,0.0,0.0,0.892,7.64
2020-01-09 21:00,2020-01-09 21:00,4.896,0.184,0.0,0.0,1.247,0.0,0.0,0.853,8.007
2020-01-09 22:00,2020-01-09 22:00,4.546,0.027,0.0,0.0,1.25,0.0,0.0,0.704,7.869
2020-01-09 23:00,2020-01-09 23:00,4.521,0.005,0.0,0.0,1.251,0.0,0.0,0.561,8.342
2020-01-10 00:00,2020-01-10 00:00,4.654,0.008,0.0,0.0,1.253,0.0,0.0,0.623,8.913
2020-01-10 01:00,2020-01-10 01:00,4.72,0.01,0.0,0.0,1.255,0.0,0.0,0.617,8.9
2020-01-10 02:00,2020-01-10 02:00,4.655,0.007,0.0,0.0,1.257,0.0,0.0,0.504,8.682
2020-01-10 03:00,2020-01-10 03:00,4.443,0.004,0.0,0.0,1.259,0.0,0.0,0.333,8.236
2020-01-10 04:00,2020-01-10 04:00,4.098,0.003,0.0,0.0,1.261,0.0,0.0,0.169,7.988
2020-01-10 05:00,2020-01-10 05:00,3.411,0.002,0.0,0.0,1.263,0.0,0.0,0.091,7.385
2020-01-10 06:00,2020-01-10 06:00,2.656,0.002,0.0,0.0,1.264,0.0,0.0,0.062,6.608
2020-01-10 07:00,2020-01-10 07:00,2.316,0.003,0.0,0.0,1.266,0.0,0.0,0.057,6.546
2020-01-10 08:00,2020-01-10 08:00,2.529,0.003,0.0,0.0,1.267,21.838,53.804,0.064,6.562
2020-01-10 09:00,2020-01-10 09:00,4.342,0.003,0.0,0.0,1.267,111.018,205.682,0.044,5.853
2020-01-10 10:00,2020-01-10 10:00,5.917,0.002,0.0,0.0,1.265,195.66,319.777,0.038,5.024
2020-01-10 11:00,2020-01-10 11:00,6.91,0.001,0.0,0.0,1.262,246.113,383.821,0.03,4.965
2020-01-10 12:00,2020-01-10 12:00,7.482,0.001,0.0,0.0,1.26,254.373,393.548,0.027,5.384
2020-01-10 13:00,2020-01-10 13:00,7.526,0.0,0.0,0.0,1.259,220.838,348.256,0.122,5.543
2020-01-10 14:00,2020-01-10 14:00,7.049,0.0,0.0,0.0,1.26,143.867,251.032,0.623,5.687
2020-01-10 15:00,2020-01-10 15:00,5.493,0.0,0.0,0.0,1.262,41.959,108.526,0.888,6.0
2020-01-10 16:00,2020-01-10 16:00,4.476,0.0,0.0,0.0,1.264,0.309,1.749,0.975,6.721
2020-01-10 17:00,2020-01-10 17:00,4.904,0.001,0.0,0.0,1.265,0.0,0.0,0.98,7.335
2020-01-10 18:00,2020-01-10 18:00,5.186,0.002,0.0,0.0,1.266,0.0,0.0,0.989,7.879
2020-01-10 19:00,2020-01-10 19:00,5.442,0.001,0.0,0.0,1.266,0.0,0.0,0.986,8.484
2020-01-10 20:00,2020-01-10 20:00,5.54,0.0,0.0,0.0,1.265,0.0,0.0,0.966,8.939
2020-01-10 21:00,2020-01-10 21:00,5.428,0.0,0.0,0.0,1.265,0.0,0.0,0.956,9.257
2020-01-10 22:00,2020-01-10 22:00,5.404,0.001,0.0,0.0,1.265,0.0,0.0,0.956,9.54
