time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot,wind_speed
2021-01-06 08:00,2021-01-06 08:00,-0.895,0.006,0.005,0.219,1.293,11.226,46.975,0.631,6.935
2021-01-06 09:00,2021-01-06 09:00,-0.451,0.006,0.006,0.224,1.292,59.341,196.259,0.684,6.519
2021-01-06 10:00,2021-01-06 10:00,0.32,0.006,0.005,0.227,1.289,107.765,309.933,0.641,6.34
2021-01-06 11:00,2021-01-06 11:00,1.319,0.007,0.001,0.224,1.284,146.423,373.841,0.618,6.61
2021-01-06 12:00,2021-01-06 12:00,1.962,0.007,0.0,0.215,1.28,148.932,383.558,0.637,6.472
2021-01-06 13:00,2021-01-06 13:00,2.236,0.008,0.0,0.206,1.278,126.773,338.381,0.661,6.25
2021-01-06 14:00,2021-01-06 14:00,2.19,0.007,0.0,0.2,1.277,78.598,241.403,0.682,6.095
2021-01-06 15:00,2021-01-06 15:00,1.739,0.006,0.0,0.198,1.278,25.459,99.279,0.711,6.233
2021-01-06 16:00,2021-01-06 16:00,1.207,0.009,0.0,0.197,1.278,0.09,0.755,0.709,6.573
2021-01-06 17:00,2021-01-06 17:00,1.151,0.009,0.0,0.196,1.279,0.0,0.0,0.705,6.678
2021-01-06 18:00,2021-01-06 18:00,0.999,0.006,0.0,0.196,1.28,0.0,0.0,0.702,6.541
2021-01-06 19:00,2021-01-06 19:00,0.797,0.004,0.001,0.196,1.282,0.0,0.0,0.677,6.21
2021-01-06 20:00,2021-01-06 20:00,0.425,0.004,0.002,0.198,1.284,0.0,0.0,0.677,5.776
2021-01-06 21:00,2021-01-06 21:00,0.106,0.006,0.003,0.2,1.286,0.0,0.0,0.689,5.313
2021-01-06 22:00,2021-01-06 22:00,-0.165,0.008,0.007,0.205,1.288,0.0,0.0,0.745,4.863
2021-01-06 23:00,2021-01-06 23:00,-0.417,0.01,0.009,0.212,1.29,0.0,0.0,0.752,4.455
2021-01-07 00:00,2021-01-07 00:00,-0.735,0.011,0.011,0.221,1.291,0.0,0.0,0.749,4.161
2021-01-07 01:00,2021-01-07 01:00,-1.05,0.011,0.011,0.23,1.293,0.0,0.0,0.746,4.011
2021-01-07 02:00,2021-01-07 02:00,-1.343,0.011,0.011,0.24,1.294,0.0,0.0,0.735,3.953
2021-01-07 03:00,2021-01-07 03:00,-1.589,0.011,0.011,0.25,1.295,0.0,0.0,0.716,3.961
2021-01-07 04:00,2021-01-07 04:00,-1.765,0.011,0.01,0.259,1.296,0.0,0.0,0.692,3.952
2021-01-07 05:00,2021-01-07 05:00,-1.868,0.01,0.01,0.268,1.296,0.0,0.0,0.677,3.896
2021-01-07 06:00,2021-01-07 06:00,-1.895,0.01,0.01,0.276,1.296,0.0,0.0,0.693,3.792
2021-01-07 07:00,2021-01-07 07:00,-1.832,0.01,0.01,0.284,1.296,0.0,0.0,0.71,3.69
2021-01-07 08:00,2021-01-07 08:00,-1.63,0.011,0.011,0.294,1.295,12.814,48.903,0.714,3.632
2021-01-07 09:00,2021-01-07 09:00,-1.195,0.011,0.011,0.304,1.295,69.375,198.999,0.699,3.405
2021-01-07 10:00,2021-01-07 10:00,-0.68,0.009,0.009,0.312,1.293,130.528,312.796,0.642,3.219
2021-01-07 11:00,2021-01-07 11:00,-0.065,0.007,0.007,0.317,1.29,177.873,376.714,0.59,3.206
2021-01-07 12:00,2021-01-07 12:00,0.536,0.005,0.005,0.319,1.287,190.274,386.451,0.529,3.435
2021-01-07 13:00,2021-01-07 13:00,1.153,0.003,0.003,0.315,1.282,175.505,341.227,0.241,3.732
2021-01-07 14:00,2021-01-07 14:00,1.225,0.002,0.002,0.311,1.279,128.929,244.168,0.275,3.968
2021-01-07 15:00,2021-01-07 15:00,0.066,0.002,0.002,0.312,1.277,42.204,101.938,0.287,4.162
2021-01-07 16:00,2021-01-07 16:00,-0.729,0.003,0.002,0.314,1.276,0.206,0.994,0.448,4.248
2021-01-07 17:00,2021-01-07 17:00,-0.709,0.003,0.002,0.316,1.275,0.0,0.0,0.627,4.385
2021-01-07 18:00,2021-01-07 18:00,-0.638,0.004,0.002,0.318,1.274,0.0,0.0,0.628,4.523
2021-01-07 19:00,2021-01-07 19:00,-0.642,0.007,0.002,0.32,1.274,0.0,0.0,0.665,4.766
2021-01-07 20:00,2021-01-07 20:00,-0.32,0.018,0.003,0.322,1.273,0.0,0.0,0.718,5.07
2021-01-07 21:00,2021-01-07 21:00,0.046,0.038,0.002,0.324,1.272,0.0,0.0,0.758,5.334
2021-01-07 22:00,2021-01-07 22:00,0.164,0.049,0.002,0.326,1.272,0.0,0.0,0.814,5.464
2021-01-07 23:00,2021-01-07 23:00,0.275,0.04,0.001,0.328,1.271,0.0,0.0,0.85,5.375
2021-01-08 00:00,2021-01-08 00:00,0.285,0.025,0.0,0.329,1.27,0.0,0.0,0.834,5.192
2021-01-08 01:00,2021-01-08 01:00,0.22,0.018,0.0,0.329,1.27,0.0,0.0,0.9,4.896
2021-01-08 02:00,2021-01-08 02:00,0.193,0.014,0.0,0.33,1.27,0.0,0.0,0.873,4.633
2021-01-08 03:00,2021-01-08 03:00,0.167,0.011,0.001,0.33,1.27,0.0,0.0,0.882,4.725
2021-01-08 04:00,2021-01-08 04:00,0.13,0.01,0.001,0.331,1.272,0.0,0.0,0.853,5.054
2021-01-08 05:00,2021-01-08 05:00,0.126,0.012,0.003,0.334,1.274,0.0,0.0,0.816,5.485
2021-01-08 06:00,2021-01-08 06:00,0.075,0.016,0.005,0.339,1.276,0.0,0.0,0.787,5.733
2021-01-08 07:00,2021-01-08 07:00,0.051,0.023,0.009,0.346,1.278,0.0,0.0,0.79,5.885
2021-01-08 08:00,2021-01-08 08:00,0.193,0.032,0.008,0.354,1.28,9.474,50.988,0.797,6.001
2021-01-08 09:00,2021-01-08 09:00,0.705,0.024,0.006,0.36,1.281,52.404,201.874,0.775,5.613
2021-01-08 10:00,2021-01-08 10:00,1.249,0.022,0.004,0.359,1.279,101.807,315.796,0.778,5.243
2021-01-08 11:00,2021-01-08 11:00,1.761,0.022,0.001,0.351,1.277,130.267,379.821,0.804,5.124
2021-01-08 12:00,2021-01-08 12:00,2.006,0.021,0.0,0.339,1.276,130.499,389.452,0.77,4.817
2021-01-08 13:00,2021-01-08 13:00,2.051,0.024,0.001,0.328,1.275,115.09,344.256,0.738,4.627
2021-01-08 14:00,2021-01-08 14:00,1.817,0.024,0.001,0.322,1.275,72.143,247.104,0.73,4.635
2021-01-08 15:00,2021-01-08 15:00,0.862,0.016,0.001,0.32,1.276,23.988,104.778,0.699,5.039
2021-01-08 16:00,2021-01-08 16:00,-0.054,0.011,0.0,0.321,1.278,0.163,1.29,0.638,5.56
2021-01-08 17:00,2021-01-08 17:00,-0.296,0.009,0.001,0.322,1.28,0.0,0.0,0.598,5.95
2021-01-08 18:00,2021-01-08 18:00,-0.45,0.004,0.001,0.323,1.283,0.0,0.0,0.618,6.187
2021-01-08 19:00,2021-01-08 19:00,-0.493,0.003,0.002,0.324,1.287,0.0,0.0,0.668,6.178
2021-01-08 20:00,2021-01-08 20:00,-0.699,0.004,0.003,0.326,1.29,0.0,0.0,0.655,6.056
2021-01-08 21:00,2021-01-08 21:00,-1.038,0.004,0.003,0.328,1.294,0.0,0.0,0.601,5.956
2021-01-08 22:00,2021-01-08 22:00,-1.394,0.006,0.006,0.332,1.297,0.0,0.0,0.671,5.765
2021-01-08 23:00,2021-01-08 23:00,-1.644,0.009,0.008,0.338,1.3,0.0,0.0,0.712,5.594
2021-01-09 00:00,2021-01-09 00:00,-1.733,0.011,0.011,0.347,1.3,0.0,0.0,0.706,5.518
2021-01-09 01:00,2021-01-09 01:00,-1.61,0.013,0.013,0.357,1.3,0.0,0.0,0.723,5.415
2021-01-09 02:00,2021-01-09 02:00,-1.265,0.014,0.014,0.368,1.299,0.0,0.0,0.754,5.577
2021-01-09 03:00,2021-01-09 03:00,-0.979,0.014,0.014,0.379,1.297,0.0,0.0,0.734,5.571
2021-01-09 04:00,2021-01-09 04:00,-0.809,0.014,0.014,0.39,1.296,0.0,0.0,0.727,5.371
2021-01-09 05:00,2021-01-09 05:00,-0.636,0.014,0.014,0.4,1.296,0.0,0.0,0.746,5.213
2021-01-09 06:00,2021-01-09 06:00,-0.544,0.013,0.013,0.411,1.296,0.0,0.0,0.735,5.115
2021-01-09 07:00,2021-01-09 07:00,-0.594,0.013,0.013,0.42,1.296,0.0,0.0,0.71,4.963
2021-01-09 08:00,2021-01-09 08:00,-0.479,0.014,0.014,0.431,1.296,11.131,53.215,0.73,4.772
2021-01-09 09:00,2021-01-09 09:00,0.1,0.014,0.012,0.442,1.296,58.176,204.884,0.733,4.191
2021-01-09 10:00,2021-01-09 10:00,0.735,0.013,0.007,0.448,1.294,105.843,318.921,0.729,3.645
2021-01-09 11:00,2021-01-09 11:00,1.665,0.015,0.001,0.439,1.29,140.751,382.964,0.738,3.281
2021-01-09 12:00,2021-01-09 12:00,1.973,0.016,0.0,0.422,1.288,143.52,392.702,0.755,2.926
2021-01-09 13:00,2021-01-09 13:00,1.949,0.016,0.0,0.407,1.288,122.788,347.381,0.749,2.742
2021-01-09 14:00,2021-01-09 14:00,1.704,0.014,0.0,0.396,1.288,83.001,250.225,0.725,2.72
2021-01-09 15:00,2021-01-09 15:00,0.992,0.011,0.0,0.393,1.289,29.319,107.752,0.684,2.776
2021-01-09 16:00,2021-01-09 16:00,0.406,0.011,0.0,0.394,1.29,0.251,1.649,0.674,2.736
2021-01-09 17:00,2021-01-09 17:00,0.277,0.012,0.0,0.394,1.29,0.0,0.0,0.679,2.792
2021-01-09 18:00,2021-01-09 18:00,0.229,0.014,0.001,0.395,1.291,0.0,0.0,0.679,2.909
2021-01-09 19:00,2021-01-09 19:00,0.124,0.013,0.002,0.396,1.292,0.0,0.0,0.671,3.034
2021-01-09 20:00,2021-01-09 20:00,-0.102,0.01,0.002,0.398,1.293,0.0,0.0,0.641,3.254
2021-01-09 21:00,2021-01-09 21:00,-0.359,0.008,0.002,0.4,1.294,0.0,0.0,0.611,3.497
2021-01-09 22:00,2021-01-09 22:00,-0.647,0.007,0.002,0.401,1.294,0.0,0.0,0.598,3.915
2021-01-09 23:00,2021-01-09 23:00,-0.834,0.004,0.001,0.402,1.294,0.0,0.0,0.555,4.347
2021-01-10 00:00,2021-01-10 00:00,-1.028,0.002,0.001,0.403,1.293,0.0,0.0,0.54,4.743
2021-01-10 01:00,2021-01-10 01:00,-1.103,0.002,0.001,0.404,1.293,0.0,0.0,0.413,5.128
2021-01-10 02:00,2021-01-10 02:00,-1.09,0.001,0.001,0.405,1.292,0.0,0.0,0.344,5.408
2021-01-10 03:00,2021-01-10 03:00,-1.128,0.001,0.0,0.406,1.291,0.0,0.0,0.294,5.521
2021-01-10 04:00,2021-01-10 04:00,-1.084,0.0,0.0,0.406,1.29,0.0,0.0,0.231,5.585
2021-01-10 05:00,2021-01-10 05:00,-1.081,0.0,0.0,0.407,1.288,0.0,0.0,0.133,5.498
2021-01-10 06:00,2021-01-10 06:00,-1.063,0.0,0.0,0.407,1.287,0.0,0.0,0.257,5.358
2021-01-10 07:00,2021-01-10 07:00,-0.998,0.0,0.0,0.407,1.286,0.0,0.0,0.648,5.383
2021-01-10 08:00,2021-01-10 08:00,-0.598,0.001,0.0,0.407,1.286,22.249,55.639,0.757,5.45
2021-01-10 09:00,2021-01-10 09:00,1.41,0.001,0.0,0.406,1.284,105.686,208.07,0.586,5.352
2021-01-10 10:00,2021-01-10 10:00,3.089,0.001,0.0,0.396,1.281,183.762,322.277,0.351,4.963
2021-01-10 11:00,2021-01-10 11:00,4.006,0.002,0.0,0.378,1.277,217.348,386.339,0.508,4.802
2021-01-10 12:00,2021-01-10 12:00,4.348,0.003,0.0,0.359,1.274,175.581,396.077,0.617,4.923
2021-01-10 13:00,2021-01-10 13:00,4.221,0.004,0.0,0.343,1.272,130.605,350.756,0.605,4.974
2021-01-10 14:00,2021-01-10 14:00,3.467,0.006,0.0,0.331,1.271,84.981,253.466,0.644,5.144
2021-01-10 15:00,2021-01-10 15:00,2.349,0.007,0.0,0.326,1.27,25.545,110.877,0.613,5.431
2021-01-10 16:00,2021-01-10 16:00,1.558,0.006,0.0,0.325,1.269,0.264,2.068,0.539,5.831
2021-01-10 17:00,2021-01-10 17:00,1.643,0.006,0.0,0.325,1.269,0.0,0.0,0.81,6.238
2021-01-10 18:00,2021-01-10 18:00,1.932,0.019,0.0,0.324,1.269,0.0,0.0,0.973,6.522
2021-01-10 19:00,2021-01-10 19:00,2.333,0.024,0.0,0.322,1.268,0.0,0.0,0.978,6.788
2021-01-10 20:00,2021-01-10 20:00,2.749,0.029,0.0,0.319,1.267,0.0,0.0,0.905,7.056
2021-01-10 21:00,2021-01-10 21:00,3.185,0.028,0.0,0.313,1.266,0.0,0.0,0.815,7.363
