time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot,wind_speed
2023-01-04 13:00,2023-01-04 13:00,11.653,0.046,0.0,0.0,1.224,191.067,332.114,0.916,11.712
2023-01-04 14:00,2023-01-04 14:00,11.223,0.043,0.0,0.0,1.226,126.396,235.221,0.85,11.454
2023-01-04 15:00,2023-01-04 15:00,10.441,0.042,0.0,0.0,1.229,38.777,93.339,0.888,11.227
2023-01-04 16:00,2023-01-04 16:00,9.756,0.038,0.0,0.0,1.232,0.067,0.347,0.943,10.869
2023-01-04 17:00,2023-01-04 17:00,9.665,0.042,0.0,0.0,1.233,0.0,0.0,0.967,10.542
2023-01-04 18:00,2023-01-04 18:00,9.725,0.037,0.0,0.0,1.234,0.0,0.0,0.969,10.361
2023-01-04 19:00,2023-01-04 19:00,9.733,0.036,0.0,0.0,1.235,0.0,0.0,0.965,10.202
2023-01-04 20:00,2023-01-04 20:00,9.694,0.035,0.0,0.0,1.236,0.0,0.0,0.913,10.139
2023-01-04 21:00,2023-01-04 21:00,9.608,0.036,0.0,0.0,1.237,0.0,0.0,0.938,10.089
2023-01-04 22:00,2023-01-04 22:00,9.526,0.036,0.0,0.0,1.238,0.0,0.0,0.985,9.812
2023-01-04 23:00,2023-01-04 23:00,9.431,0.037,0.0,0.0,1.238,0.0,0.0,0.988,9.584
2023-01-05 00:00,2023-01-05 00:00,9.351,0.037,0.0,0.0,1.239,0.0,0.0,0.989,9.387
2023-01-05 01:00,2023-01-05 01:00,9.297,0.037,0.0,0.0,1.24,0.0,0.0,0.99,9.093
2023-01-05 02:00,2023-01-05 02:00,9.242,0.032,0.0,0.0,1.24,0.0,0.0,0.985,8.751
2023-01-05 03:00,2023-01-05 03:00,9.146,0.041,0.0,0.0,1.24,0.0,0.0,0.975,8.223
2023-01-05 04:00,2023-01-05 04:00,9.03,0.076,0.0,0.0,1.24,0.0,0.0,0.891,7.572
2023-01-05 05:00,2023-01-05 05:00,8.997,0.122,0.0,0.0,1.239,0.0,0.0,0.918,7.364
2023-01-05 06:00,2023-01-05 06:00,9.403,0.168,0.0,0.0,1.237,0.0,0.0,0.99,7.523
2023-01-05 07:00,2023-01-05 07:00,9.946,0.129,0.0,0.0,1.235,0.0,0.0,0.989,8.191
2023-01-05 08:00,2023-01-05 08:00,10.245,0.077,0.0,0.0,1.233,4.907,44.39,0.979,8.349
2023-01-05 09:00,2023-01-05 09:00,10.444,0.035,0.0,0.0,1.233,41.2,192.577,0.967,8.098
2023-01-05 10:00,2023-01-05 10:00,10.861,0.028,0.0,0.0,1.232,104.184,306.181,0.959,8.23
2023-01-05 11:00,2023-01-05 11:00,11.331,0.036,0.0,0.0,1.23,164.558,369.975,0.955,8.599
2023-01-05 12:00,2023-01-05 12:00,11.574,0.032,0.0,0.0,1.228,175.37,379.702,0.958,8.917
2023-01-05 13:00,2023-01-05 13:00,11.5,0.06,0.0,0.0,1.227,140.202,334.506,0.959,9.126
2023-01-05 14:00,2023-01-05 14:00,11.206,0.068,0.0,0.0,1.227,91.26,237.596,0.962,9.141
2023-01-05 15:00,2023-01-05 15:00,10.772,0.053,0.0,0.0,1.228,27.701,95.594,0.965,9.271
2023-01-05 16:00,2023-01-05 16:00,10.422,0.039,0.0,0.0,1.228,0.069,0.478,0.966,9.5
2023-01-05 17:00,2023-01-05 17:00,10.423,0.047,0.0,0.0,1.228,0.0,0.0,0.971,9.914
2023-01-05 18:00,2023-01-05 18:00,10.416,0.064,0.0,0.0,1.227,0.0,0.0,0.973,9.996
2023-01-05 19:00,2023-01-05 19:00,10.413,0.101,0.0,0.0,1.226,0.0,0.0,0.976,10.075
2023-01-05 20:00,2023-01-05 20:00,10.525,0.203,0.0,0.0,1.225,0.0,0.0,0.984,10.165
2023-01-05 21:00,2023-01-05 21:00,10.567,0.385,0.0,0.0,1.225,0.0,0.0,0.99,9.875
2023-01-05 22:00,2023-01-05 22:00,10.517,0.927,0.0,0.0,1.224,0.0,0.0,0.963,9.257
2023-01-05 23:00,2023-01-05 23:00,10.153,1.318,0.0,0.0,1.226,0.0,0.0,0.908,8.544
2023-01-06 00:00,2023-01-06 00:00,8.98,0.791,0.0,0.0,1.233,0.0,0.0,0.768,8.589
2023-01-06 01:00,2023-01-06 01:00,7.243,0.089,0.0,0.0,1.243,0.0,0.0,0.447,7.702
2023-01-06 02:00,2023-01-06 02:00,6.166,0.016,0.0,0.0,1.248,0.0,0.0,0.507,7.285
2023-01-06 03:00,2023-01-06 03:00,6.054,0.015,0.0,0.0,1.249,0.0,0.0,0.636,7.502
2023-01-06 04:00,2023-01-06 04:00,6.282,0.011,0.0,0.0,1.248,0.0,0.0,0.568,7.233
2023-01-06 05:00,2023-01-06 05:00,6.259,0.005,0.0,0.0,1.246,0.0,0.0,0.364,7.126
2023-01-06 06:00,2023-01-06 06:00,5.761,0.004,0.0,0.0,1.246,0.0,0.0,0.378,7.209
2023-01-06 07:00,2023-01-06 07:00,5.69,0.004,0.0,0.0,1.247,0.0,0.0,0.689,7.503
2023-01-06 08:00,2023-01-06 08:00,5.804,0.003,0.0,0.0,1.249,14.274,46.088,0.972,7.419
2023-01-06 09:00,2023-01-06 09:00,6.334,0.002,0.0,0.0,1.25,48.175,195.071,0.99,7.069
2023-01-06 10:00,2023-01-06 10:00,6.665,0.001,0.0,0.0,1.249,69.811,308.796,0.995,7.14
2023-01-06 11:00,2023-01-06 11:00,7.24,0.001,0.0,0.0,1.246,114.527,372.6,0.978,7.299
2023-01-06 12:00,2023-01-06 12:00,7.957,0.002,0.0,0.0,1.241,158.325,382.327,0.983,7.147
2023-01-06 13:00,2023-01-06 13:00,8.571,0.005,0.0,0.0,1.236,136.465,337.131,0.985,6.888
2023-01-06 14:00,2023-01-06 14:00,8.969,0.014,0.0,0.0,1.232,86.499,240.158,0.99,7.186
2023-01-06 15:00,2023-01-06 15:00,9.298,0.051,0.0,0.0,1.227,25.484,98.031,0.992,8.302
2023-01-06 16:00,2023-01-06 16:00,10.097,0.158,0.0,0.0,1.221,0.021,0.653,0.994,9.752
2023-01-06 17:00,2023-01-06 17:00,10.962,0.147,0.0,0.0,1.217,0.0,0.0,0.986,10.733
2023-01-06 18:00,2023-01-06 18:00,11.087,0.133,0.0,0.0,1.216,0.0,0.0,0.984,10.898
2023-01-06 19:00,2023-01-06 19:00,11.031,0.323,0.0,0.0,1.216,0.0,0.0,0.993,11.09
2023-01-06 20:00,2023-01-06 20:00,10.929,0.306,0.0,0.0,1.216,0.0,0.0,0.989,11.235
2023-01-06 21:00,2023-01-06 21:00,10.766,0.231,0.0,0.0,1.217,0.0,0.0,0.99,11.106
2023-01-06 22:00,2023-01-06 22:00,10.657,0.296,0.0,0.0,1.216,0.0,0.0,0.988,11.377
2023-01-06 23:00,2023-01-06 23:00,10.707,0.315,0.0,0.0,1.215,0.0,0.0,0.987,12.522
2023-01-07 00:00,2023-01-07 00:00,10.705,0.286,0.0,0.0,1.214,0.0,0.0,0.987,13.154
2023-01-07 01:00,2023-01-07 01:00,10.597,0.371,0.0,0.0,1.213,0.0,0.0,0.944,13.864
2023-01-07 02:00,2023-01-07 02:00,10.375,0.557,0.0,0.0,1.213,0.0,0.0,0.986,14.193
2023-01-07 03:00,2023-01-07 03:00,10.194,0.746,0.0,0.0,1.212,0.0,0.0,0.993,14.375
2023-01-07 04:00,2023-01-07 04:00,10.12,0.894,0.0,0.0,1.211,0.0,0.0,0.994,14.406
2023-01-07 05:00,2023-01-07 05:00,10.132,1.176,0.0,0.0,1.21,0.0,0.0,0.996,14.439
2023-01-07 06:00,2023-01-07 06:00,10.153,1.118,0.0,0.0,1.208,0.0,0.0,0.996,14.449
2023-01-07 07:00,2023-01-07 07:00,10.215,1.516,0.0,0.0,1.207,0.0,0.0,0.994,14.063
2023-01-07 08:00,2023-01-07 08:00,10.456,1.382,0.0,0.0,1.204,1.295,47.953,0.996,13.338
2023-01-07 09:00,2023-01-07 09:00,10.64,1.691,0.0,0.0,1.203,8.545,197.696,0.993,12.558
2023-01-07 10:00,2023-01-07 10:00,10.501,0.569,0.0,0.0,1.204,31.067,311.546,0.986,11.025
2023-01-07 11:00,2023-01-07 11:00,10.352,0.08,0.0,0.0,1.205,90.184,375.446,0.937,9.091
2023-01-07 12:00,2023-01-07 12:00,10.341,0.026,0.0,0.0,1.205,146.457,385.077,0.515,9.435
2023-01-07 13:00,2023-01-07 13:00,10.219,0.13,0.0,0.0,1.206,193.717,339.881,0.22,10.348
2023-01-07 14:00,2023-01-07 14:00,9.666,0.58,0.0,0.0,1.207,96.012,242.854,0.507,10.793
2023-01-07 15:00,2023-01-07 15:00,9.106,0.585,0.0,0.0,1.209,19.46,100.625,0.567,10.948
2023-01-07 16:00,2023-01-07 16:00,8.462,0.137,0.0,0.0,1.212,0.111,0.866,0.242,11.116
2023-01-07 17:00,2023-01-07 17:00,7.48,0.009,0.0,0.0,1.217,0.0,0.0,0.055,10.89
2023-01-07 18:00,2023-01-07 18:00,6.71,0.006,0.0,0.0,1.22,0.0,0.0,0.057,10.538
2023-01-07 19:00,2023-01-07 19:00,6.417,0.01,0.0,0.0,1.222,0.0,0.0,0.079,10.485
2023-01-07 20:00,2023-01-07 20:00,6.346,0.012,0.0,0.0,1.222,0.0,0.0,0.096,10.089
2023-01-07 21:00,2023-01-07 21:00,6.307,0.013,0.0,0.0,1.222,0.0,0.0,0.112,9.813
2023-01-07 22:00,2023-01-07 22:00,6.516,0.013,0.0,0.0,1.221,0.0,0.0,0.13,9.839
2023-01-07 23:00,2023-01-07 23:00,6.659,0.021,0.0,0.0,1.22,0.0,0.0,0.184,9.657
2023-01-08 00:00,2023-01-08 00:00,6.749,0.049,0.0,0.0,1.22,0.0,0.0,0.306,9.52
2023-01-08 01:00,2023-01-08 01:00,6.849,0.108,0.0,0.0,1.219,0.0,0.0,0.682,9.288
2023-01-08 02:00,2023-01-08 02:00,6.926,0.165,0.0,0.0,1.219,0.0,0.0,0.763,8.969
2023-01-08 03:00,2023-01-08 03:00,6.785,0.12,0.0,0.0,1.219,0.0,0.0,0.484,8.814
2023-01-08 04:00,2023-01-08 04:00,6.511,0.057,0.0,0.0,1.22,0.0,0.0,0.434,8.408
2023-01-08 05:00,2023-01-08 05:00,6.3,0.024,0.0,0.0,1.22,0.0,0.0,0.427,8.262
2023-01-08 06:00,2023-01-08 06:00,6.143,0.018,0.0,0.0,1.221,0.0,0.0,0.41,8.15
2023-01-08 07:00,2023-01-08 07:00,6.009,0.074,0.0,0.0,1.221,0.0,0.0,0.543,8.138
2023-01-08 08:00,2023-01-08 08:00,6.147,0.224,0.0,0.0,1.22,8.249,49.946,0.731,8.011
2023-01-08 09:00,2023-01-08 09:00,6.59,0.577,0.0,0.0,1.218,44.26,200.499,0.76,7.796
2023-01-08 10:00,2023-01-08 10:00,7.098,0.801,0.0,0.0,1.216,71.78,314.421,0.824,8.037
2023-01-08 11:00,2023-01-08 11:00,7.041,1.048,0.0,0.0,1.215,75.346,378.446,0.89,8.418
2023-01-08 12:00,2023-01-08 12:00,6.762,0.374,0.0,0.0,1.216,72.807,388.077,0.853,8.679
2023-01-08 13:00,2023-01-08 13:00,7.133,0.149,0.0,0.0,1.213,75.696,342.881,0.754,9.756
2023-01-08 14:00,2023-01-08 14:00,7.241,0.046,0.0,0.0,1.211,57.809,245.729,0.688,10.924
2023-01-08 15:00,2023-01-08 15:00,6.749,0.007,0.0,0.0,1.212,24.774,103.373,0.494,10.747
2023-01-08 16:00,2023-01-08 16:00,5.844,0.012,0.0,0.0,1.215,0.204,1.139,0.254,9.621
2023-01-08 17:00,2023-01-08 17:00,5.236,0.014,0.0,0.0,1.218,0.0,0.0,0.351,8.639
2023-01-08 18:00,2023-01-08 18:00,4.98,0.052,0.0,0.0,1.22,0.0,0.0,0.477,8.069
2023-01-08 19:00,2023-01-08 19:00,5.072,0.308,0.0,0.0,1.22,0.0,0.0,0.616,8.093
2023-01-08 20:00,2023-01-08 20:00,5.242,0.4,0.0,0.0,1.218,0.0,0.0,0.722,7.602
2023-01-08 21:00,2023-01-08 21:00,5.551,0.12,0.0,0.0,1.217,0.0,0.0,0.708,7.361
2023-01-08 22:00,2023-01-08 22:00,5.845,0.079,0.0,0.0,1.217,0.0,0.0,0.624,7.615
2023-01-08 23:00,2023-01-08 23:00,5.926,0.114,0.0,0.0,1.218,0.0,0.0,0.531,8.415
2023-01-09 00:00,2023-01-09 00:00,5.874,0.286,0.0,0.0,1.22,0.0,0.0,0.566,8.737
2023-01-09 01:00,2023-01-09 01:00,5.825,0.343,0.0,0.0,1.222,0.0,0.0,0.845,9.087
2023-01-09 02:00,2023-01-09 02:00,5.729,0.269,0.0,0.0,1.224,0.0,0.0,0.899,9.09
2023-01-09 03:00,2023-01-09 03:00,5.695,0.159,0.0,0.0,1.225,0.0,0.0,0.848,9.03
2023-01-09 04:00,2023-01-09 04:00,5.741,0.097,0.0,0.0,1.225,0.0,0.0,0.594,9.145
2023-01-09 05:00,2023-01-09 05:00,5.753,0.079,0.0,0.0,1.226,0.0,0.0,0.488,9.311
2023-01-09 06:00,2023-01-09 06:00,5.736,0.052,0.0,0.0,1.227,0.0,0.0,0.438,9.383
2023-01-09 07:00,2023-01-09 07:00,5.571,0.03,0.0,0.0,1.229,0.0,0.0,0.236,9.466
2023-01-09 08:00,2023-01-09 08:00,5.321,0.015,0.0,0.0,1.231,16.592,52.107,0.122,9.6
2023-01-09 09:00,2023-01-09 09:00,5.77,0.015,0.0,0.0,1.233,95.963,203.445,0.106,9.586
2023-01-09 10:00,2023-01-09 10:00,6.487,0.046,0.0,0.0,1.233,170.782,317.431,0.135,9.622
2023-01-09 11:00,2023-01-09 11:00,6.912,0.128,0.0,0.0,1.233,208.792,381.571,0.195,9.952
2023-01-09 12:00,2023-01-09 12:00,6.942,0.164,0.0,0.0,1.234,204.1,391.202,0.262,10.502
2023-01-09 13:00,2023-01-09 13:00,6.889,0.112,0.0,0.0,1.235,165.125,345.977,0.273,10.459
2023-01-09 14:00,2023-01-09 14:00,6.726,0.043,0.0,0.0,1.236,110.659,248.782,0.209,10.512
2023-01-09 15:00,2023-01-09 15:00,6.322,0.009,0.0,0.0,1.238,38.964,106.283,0.169,10.817
2023-01-09 16:00,2023-01-09 16:00,5.842,0.008,0.0,0.0,1.24,0.283,1.459,0.134,11.119
2023-01-09 17:00,2023-01-09 17:00,5.488,0.006,0.0,0.0,1.243,0.0,0.0,0.236,10.66
2023-01-09 18:00,2023-01-09 18:00,5.141,0.001,0.0,0.0,1.246,0.0,0.0,0.856,9.933
2023-01-09 19:00,2023-01-09 19:00,4.926,0.001,0.0,0.0,1.247,0.0,0.0,0.962,8.884
2023-01-09 20:00,2023-01-09 20:00,4.883,0.0,0.0,0.0,1.248,0.0,0.0,0.991,8.167
2023-01-09 21:00,2023-01-09 21:00,4.832,0.0,0.0,0.0,1.25,0.0,0.0,0.972,8.01
2023-01-09 22:00,2023-01-09 22:00,4.523,0.0,0.0,0.0,1.251,0.0,0.0,0.963,7.673
2023-01-09 23:00,2023-01-09 23:00,4.237,0.0,0.0,0.0,1.251,0.0,0.0,0.94,7.466
2023-01-10 00:00,2023-01-10 00:00,4.367,0.0,0.0,0.0,1.251,0.0,0.0,0.987,7.444
2023-01-10 01:00,2023-01-10 01:00,4.437,0.002,0.0,0.0,1.25,0.0,0.0,0.991,7.202
2023-01-10 02:00,2023-01-10 02:00,4.498,0.046,0.0,0.0,1.25,0.0,0.0,0.991,6.984
2023-01-10 03:00,2023-01-10 03:00,4.868,0.297,0.0,0.0,1.249,0.0,0.0,0.991,7.599
2023-01-10 04:00,2023-01-10 04:00,5.296,0.827,0.0,0.0,1.248,0.0,0.0,0.989,8.186
2023-01-10 05:00,2023-01-10 05:00,5.734,1.615,0.0,0.0,1.245,0.0,0.0,0.987,8.611
2023-01-10 06:00,2023-01-10 06:00,6.102,2.218,0.0,0.0,1.242,0.0,0.0,0.99,9.678
2023-01-10 07:00,2023-01-10 07:00,6.25,1.866,0.0,0.0,1.239,0.0,0.0,0.991,11.061
2023-01-10 08:00,2023-01-10 08:00,7.258,1.03,0.0,0.0,1.232,2.545,54.427,0.995,11.02
2023-01-10 09:00,2023-01-10 09:00,9.183,0.373,0.0,0.0,1.221,13.799,206.557,0.997,10.284
2023-01-10 10:00,2023-01-10 10:00,10.631,0.072,0.0,0.0,1.214,50.914,320.671,0.996,10.197
2023-01-10 11:00,2023-01-10 11:00,11.533,0.044,0.0,0.0,1.21,130.959,384.821,0.986,10.513
2023-01-10 12:00,2023-01-10 12:00,12.005,0.061,0.0,0.0,1.208,137.735,394.566,0.974,11.185
2023-01-10 13:00,2023-01-10 13:00,12.133,0.078,0.0,0.0,1.205,75.342,349.247,0.976,12.014
2023-01-10 14:00,2023-01-10 14:00,12.152,0.112,0.0,0.0,1.204,62.499,251.966,0.982,12.732
2023-01-10 15:00,2023-01-10 15:00,11.962,0.132,0.0,0.0,1.204,14.991,109.346,0.986,13.187
2023-01-10 16:00,2023-01-10 16:00,11.747,0.2,0.0,0.0,1.204,0.08,1.851,0.986,13.348
2023-01-10 17:00,2023-01-10 17:00,11.701,0.381,0.0,0.0,1.204,0.0,0.0,0.987,13.428
2023-01-10 18:00,2023-01-10 18:00,11.747,0.949,0.0,0.0,1.203,0.0,0.0,0.987,13.078
2023-01-10 19:00,2023-01-10 19:00,11.555,0.602,0.0,0.0,1.205,0.0,0.0,0.95,12.323
2023-01-10 20:00,2023-01-10 20:00,10.45,0.117,0.0,0.0,1.212,0.0,0.0,0.938,11.698
2023-01-10 21:00,2023-01-10 21:00,9.29,0.029,0.0,0.0,1.219,0.0,0.0,0.662,10.705
2023-01-10 22:00,2023-01-10 22:00,8.721,0.017,0.0,0.0,1.223,0.0,0.0,0.545,9.992
