time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot,wind_speed
2016-01-01 21:00,2016-01-01 21:00,7.614,0.874,0.0,0.0,1.226,0.0,0.0,0.797,12.505
2016-01-01 22:00,2016-01-01 22:00,7.767,0.347,0.0,0.0,1.223,0.0,0.0,0.685,11.724
2016-01-01 23:00,2016-01-01 23:00,8.079,0.275,0.0,0.0,1.22,0.0,0.0,0.688,11.383
2016-01-02 00:00,2016-01-02 00:00,8.481,0.291,0.0,0.0,1.216,0.0,0.0,0.664,11.132
2016-01-02 01:00,2016-01-02 01:00,8.811,0.245,0.0,0.0,1.213,0.0,0.0,0.499,11.219
2016-01-02 02:00,2016-01-02 02:00,9.048,0.375,0.0,0.0,1.21,0.0,0.0,0.482,11.458
2016-01-02 03:00,2016-01-02 03:00,9.138,0.738,0.0,0.0,1.208,0.0,0.0,0.671,11.983
2016-01-02 04:00,2016-01-02 04:00,9.139,0.771,0.0,0.0,1.207,0.0,0.0,0.862,12.002
2016-01-02 05:00,2016-01-02 05:00,9.164,0.511,0.0,0.0,1.207,0.0,0.0,0.797,11.277
2016-01-02 06:00,2016-01-02 06:00,9.231,0.575,0.0,0.0,1.206,0.0,0.0,0.875,10.518
2016-01-02 07:00,2016-01-02 07:00,9.315,0.642,0.0,0.0,1.206,0.0,0.0,0.883,9.872
2016-01-02 08:00,2016-01-02 08:00,9.411,0.548,0.0,0.0,1.205,3.854,39.774,0.791,9.473
2016-01-02 09:00,2016-01-02 09:00,9.534,0.325,0.0,0.0,1.206,30.939,185.648,0.667,8.643
2016-01-02 10:00,2016-01-02 10:00,9.73,0.186,0.0,0.0,1.206,64.863,299.046,0.669,7.501
2016-01-02 11:00,2016-01-02 11:00,10.025,0.182,0.0,0.0,1.205,79.027,362.6,0.711,6.146
2016-01-02 12:00,2016-01-02 12:00,10.238,0.202,0.0,0.0,1.205,77.015,372.212,0.715,4.652
2016-01-02 13:00,2016-01-02 13:00,10.25,0.144,0.0,0.0,1.205,65.158,327.141,0.69,4.19
2016-01-02 14:00,2016-01-02 14:00,9.994,0.088,0.0,0.0,1.207,43.353,230.475,0.704,4.916
2016-01-02 15:00,2016-01-02 15:00,9.534,0.052,0.0,0.0,1.209,9.81,88.804,0.703,5.971
2016-01-02 16:00,2016-01-02 16:00,9.3,0.037,0.0,0.0,1.211,0.008,0.156,0.609,6.901
2016-01-02 17:00,2016-01-02 17:00,9.2,0.044,0.0,0.0,1.213,0.0,0.0,0.567,7.64
2016-01-02 18:00,2016-01-02 18:00,9.052,0.05,0.0,0.0,1.215,0.0,0.0,0.544,8.297
2016-01-02 19:00,2016-01-02 19:00,8.901,0.08,0.0,0.0,1.218,0.0,0.0,0.522,8.939
2016-01-02 20:00,2016-01-02 20:00,8.609,0.07,0.0,0.0,1.22,0.0,0.0,0.516,9.444
2016-01-02 21:00,2016-01-02 21:00,8.252,0.066,0.0,0.0,1.223,0.0,0.0,0.563,9.408
2016-01-02 22:00,2016-01-02 22:00,7.834,0.07,0.0,0.0,1.226,0.0,0.0,0.553,9.486
2016-01-02 23:00,2016-01-02 23:00,7.251,0.035,0.0,0.0,1.229,0.0,0.0,0.533,9.378
2016-01-03 00:00,2016-01-03 00:00,6.454,0.01,0.0,0.0,1.232,0.0,0.0,0.287,9.117
2016-01-03 01:00,2016-01-03 01:00,5.357,0.002,0.0,0.0,1.235,0.0,0.0,0.723,7.919
2016-01-03 02:00,2016-01-03 02:00,4.945,0.003,0.0,0.0,1.234,0.0,0.0,0.981,7.05
2016-01-03 03:00,2016-01-03 03:00,5.061,0.057,0.0,0.0,1.233,0.0,0.0,0.991,6.945
2016-01-03 04:00,2016-01-03 04:00,5.57,0.31,0.0,0.0,1.23,0.0,0.0,0.987,7.657
2016-01-03 05:00,2016-01-03 05:00,6.122,0.679,0.0,0.0,1.226,0.0,0.0,0.988,8.363
2016-01-03 06:00,2016-01-03 06:00,6.76,1.142,0.0,0.0,1.222,0.0,0.0,0.993,9.06
2016-01-03 07:00,2016-01-03 07:00,7.353,2.039,0.0,0.0,1.216,0.0,0.0,0.995,10.915
2016-01-03 08:00,2016-01-03 08:00,7.682,3.067,0.0,0.0,1.212,1.933,41.049,0.996,11.821
2016-01-03 09:00,2016-01-03 09:00,8.198,2.358,0.0,0.0,1.207,12.911,187.577,0.996,11.769
2016-01-03 10:00,2016-01-03 10:00,8.923,1.241,0.0,0.0,1.201,22.159,301.046,0.99,9.968
2016-01-03 11:00,2016-01-03 11:00,9.434,0.499,0.0,0.0,1.197,40.869,364.698,0.923,8.405
2016-01-03 12:00,2016-01-03 12:00,9.468,0.094,0.0,0.0,1.196,93.151,374.327,0.63,7.876
2016-01-03 13:00,2016-01-03 13:00,9.454,0.064,0.0,0.0,1.197,140.153,329.239,0.369,7.235
2016-01-03 14:00,2016-01-03 14:00,9.081,0.11,0.0,0.0,1.197,90.341,232.475,0.383,7.129
2016-01-03 15:00,2016-01-03 15:00,8.232,0.142,0.0,0.0,1.198,24.143,90.714,0.416,7.405
2016-01-03 16:00,2016-01-03 16:00,7.44,0.199,0.0,0.0,1.2,0.024,0.225,0.553,7.621
2016-01-03 17:00,2016-01-03 17:00,7.295,0.23,0.0,0.0,1.201,0.0,0.0,0.69,7.729
2016-01-03 18:00,2016-01-03 18:00,7.404,0.222,0.0,0.0,1.202,0.0,0.0,0.794,8.158
2016-01-03 19:00,2016-01-03 19:00,7.548,0.226,0.0,0.0,1.202,0.0,0.0,0.82,8.043
2016-01-03 20:00,2016-01-03 20:00,7.657,0.109,0.0,0.0,1.201,0.0,0.0,0.813,8.255
2016-01-03 21:00,2016-01-03 21:00,7.633,0.082,0.0,0.0,1.201,0.0,0.0,0.789,8.317
2016-01-03 22:00,2016-01-03 22:00,7.397,0.312,0.0,0.0,1.202,0.0,0.0,0.752,8.09
2016-01-03 23:00,2016-01-03 23:00,7.026,0.667,0.0,0.0,1.203,0.0,0.0,0.637,7.579
2016-01-04 00:00,2016-01-04 00:00,6.882,0.34,0.0,0.0,1.204,0.0,0.0,0.536,7.447
2016-01-04 01:00,2016-01-04 01:00,6.833,0.135,0.0,0.0,1.204,0.0,0.0,0.513,7.518
2016-01-04 02:00,2016-01-04 02:00,6.855,0.111,0.0,0.0,1.204,0.0,0.0,0.519,7.731
2016-01-04 03:00,2016-01-04 03:00,6.756,0.078,0.0,0.0,1.204,0.0,0.0,0.538,7.661
2016-01-04 04:00,2016-01-04 04:00,6.693,0.059,0.0,0.0,1.204,0.0,0.0,0.536,7.705
2016-01-04 05:00,2016-01-04 05:00,6.584,0.041,0.0,0.0,1.205,0.0,0.0,0.645,7.447
2016-01-04 06:00,2016-01-04 06:00,6.481,0.083,0.0,0.0,1.205,0.0,0.0,0.801,7.369
2016-01-04 07:00,2016-01-04 07:00,6.381,0.349,0.0,0.0,1.206,0.0,0.0,0.849,7.392
2016-01-04 08:00,2016-01-04 08:00,6.118,0.677,0.0,0.0,1.207,4.433,42.445,0.878,7.236
2016-01-04 09:00,2016-01-04 09:00,6.089,0.388,0.0,0.0,1.208,22.275,189.702,0.846,6.746
2016-01-04 10:00,2016-01-04 10:00,6.568,0.12,0.0,0.0,1.206,63.25,303.183,0.698,6.504
2016-01-04 11:00,2016-01-04 11:00,7.465,0.13,0.0,0.0,1.202,100.267,366.946,0.614,6.307
2016-01-04 12:00,2016-01-04 12:00,8.139,0.178,0.0,0.0,1.199,105.562,376.577,0.756,6.408
2016-01-04 13:00,2016-01-04 13:00,8.296,0.187,0.0,0.0,1.197,74.138,331.489,0.757,6.767
2016-01-04 14:00,2016-01-04 14:00,8.232,0.185,0.0,0.0,1.196,48.998,234.658,0.673,7.095
2016-01-04 15:00,2016-01-04 15:00,7.831,0.122,0.0,0.0,1.197,16.515,92.777,0.754,7.517
2016-01-04 16:00,2016-01-04 16:00,7.282,0.204,0.0,0.0,1.199,0.018,0.317,0.874,7.391
2016-01-04 17:00,2016-01-04 17:00,6.806,0.561,0.0,0.0,1.202,0.0,0.0,0.9,7.137
2016-01-04 18:00,2016-01-04 18:00,6.621,0.831,0.0,0.0,1.204,0.0,0.0,0.931,7.17
2016-01-04 19:00,2016-01-04 19:00,6.824,0.609,0.0,0.0,1.202,0.0,0.0,0.83,7.502
2016-01-04 20:00,2016-01-04 20:00,7.458,0.391,0.0,0.0,1.198,0.0,0.0,0.739,8.097
2016-01-04 21:00,2016-01-04 21:00,7.818,0.235,0.0,0.0,1.196,0.0,0.0,0.785,8.668
2016-01-04 22:00,2016-01-04 22:00,7.885,0.181,0.0,0.0,1.196,0.0,0.0,0.841,8.642
2016-01-04 23:00,2016-01-04 23:00,7.852,0.112,0.0,0.0,1.196,0.0,0.0,0.769,7.994
2016-01-05 00:00,2016-01-05 00:00,7.656,0.091,0.0,0.0,1.197,0.0,0.0,0.68,7.359
2016-01-05 01:00,2016-01-05 01:00,7.414,0.081,0.0,0.0,1.198,0.0,0.0,0.724,6.931
2016-01-05 02:00,2016-01-05 02:00,7.242,0.071,0.0,0.0,1.199,0.0,0.0,0.723,6.781
2016-01-05 03:00,2016-01-05 03:00,7.082,0.049,0.0,0.0,1.2,0.0,0.0,0.663,6.633
2016-01-05 04:00,2016-01-05 04:00,6.909,0.037,0.0,0.0,1.2,0.0,0.0,0.607,6.63
2016-01-05 05:00,2016-01-05 05:00,6.526,0.026,0.0,0.0,1.202,0.0,0.0,0.445,6.538
2016-01-05 06:00,2016-01-05 06:00,5.834,0.022,0.0,0.0,1.204,0.0,0.0,0.457,6.455
2016-01-05 07:00,2016-01-05 07:00,5.618,0.02,0.0,0.0,1.206,0.0,0.0,0.633,6.221
2016-01-05 08:00,2016-01-05 08:00,5.799,0.019,0.0,0.0,1.207,8.433,43.972,0.701,5.906
2016-01-05 09:00,2016-01-05 09:00,6.518,0.017,0.0,0.0,1.207,46.448,191.952,0.681,5.333
2016-01-05 10:00,2016-01-05 10:00,7.101,0.017,0.0,0.0,1.207,88.945,305.556,0.614,4.759
2016-01-05 11:00,2016-01-05 11:00,7.613,0.021,0.0,0.0,1.206,137.015,369.341,0.512,4.642
2016-01-05 12:00,2016-01-05 12:00,7.948,0.031,0.0,0.0,1.205,150.499,378.952,0.458,4.669
2016-01-05 13:00,2016-01-05 13:00,8.161,0.046,0.0,0.0,1.204,154.304,333.881,0.413,4.552
2016-01-05 14:00,2016-01-05 14:00,7.913,0.052,0.0,0.0,1.204,92.391,236.971,0.437,4.239
2016-01-05 15:00,2016-01-05 15:00,6.71,0.049,0.0,0.0,1.205,27.384,95.003,0.477,4.258
2016-01-05 16:00,2016-01-05 16:00,5.914,0.044,0.0,0.0,1.206,0.044,0.443,0.496,4.35
2016-01-05 17:00,2016-01-05 17:00,5.734,0.038,0.0,0.0,1.207,0.0,0.0,0.519,4.304
2016-01-05 18:00,2016-01-05 18:00,5.637,0.089,0.0,0.0,1.208,0.0,0.0,0.515,4.11
2016-01-05 19:00,2016-01-05 19:00,5.643,0.074,0.0,0.0,1.21,0.0,0.0,0.604,3.89
2016-01-05 20:00,2016-01-05 20:00,5.82,0.162,0.0,0.0,1.211,0.0,0.0,0.679,3.726
2016-01-05 21:00,2016-01-05 21:00,5.929,0.264,0.0,0.0,1.211,0.0,0.0,0.67,3.633
2016-01-05 22:00,2016-01-05 22:00,5.872,0.184,0.0,0.0,1.212,0.0,0.0,0.615,3.595
2016-01-05 23:00,2016-01-05 23:00,5.688,0.084,0.0,0.0,1.213,0.0,0.0,0.565,3.601
2016-01-06 00:00,2016-01-06 00:00,5.297,0.066,0.0,0.0,1.214,0.0,0.0,0.482,3.806
2016-01-06 01:00,2016-01-06 01:00,4.717,0.069,0.0,0.0,1.216,0.0,0.0,0.432,4.257
2016-01-06 02:00,2016-01-06 02:00,4.134,0.045,0.0,0.0,1.219,0.0,0.0,0.331,4.789
2016-01-06 03:00,2016-01-06 03:00,3.531,0.034,0.0,0.0,1.222,0.0,0.0,0.263,5.221
2016-01-06 04:00,2016-01-06 04:00,3.286,0.018,0.0,0.0,1.225,0.0,0.0,0.365,5.468
2016-01-06 05:00,2016-01-06 05:00,3.421,0.016,0.0,0.0,1.227,0.0,0.0,0.494,5.545
2016-01-06 06:00,2016-01-06 06:00,3.693,0.014,0.0,0.0,1.229,0.0,0.0,0.608,5.395
2016-01-06 07:00,2016-01-06 07:00,3.916,0.014,0.0,0.0,1.23,0.0,0.0,0.707,4.886
2016-01-06 08:00,2016-01-06 08:00,4.2,0.019,0.0,0.0,1.23,7.978,45.649,0.733,4.349
2016-01-06 09:00,2016-01-06 09:00,5.307,0.026,0.0,0.0,1.23,49.025,194.39,0.746,4.084
2016-01-06 10:00,2016-01-06 10:00,6.247,0.026,0.0,0.0,1.229,91.721,308.056,0.777,3.478
2016-01-06 11:00,2016-01-06 11:00,7.092,0.026,0.0,0.0,1.225,119.152,371.946,0.74,3.368
2016-01-06 12:00,2016-01-06 12:00,7.462,0.023,0.0,0.0,1.223,140.288,381.577,0.7,3.409
2016-01-06 13:00,2016-01-06 13:00,7.552,0.026,0.0,0.0,1.222,123.817,336.381,0.859,3.117
2016-01-06 14:00,2016-01-06 14:00,7.322,0.044,0.0,0.0,1.221,69.755,239.471,0.97,3.677
2016-01-06 15:00,2016-01-06 15:00,6.474,0.047,0.0,0.0,1.221,19.528,97.406,0.98,4.858
2016-01-06 16:00,2016-01-06 16:00,5.931,0.03,0.0,0.0,1.221,0.04,0.604,0.992,5.996
2016-01-06 17:00,2016-01-06 17:00,5.992,0.024,0.0,0.0,1.22,0.0,0.0,0.992,6.854
2016-01-06 18:00,2016-01-06 18:00,5.997,0.002,0.0,0.0,1.22,0.0,0.0,0.988,7.427
2016-01-06 19:00,2016-01-06 19:00,6.008,0.011,0.0,0.0,1.22,0.0,0.0,0.984,7.985
2016-01-06 20:00,2016-01-06 20:00,6.268,0.071,0.0,0.0,1.218,0.0,0.0,0.982,8.601
2016-01-06 21:00,2016-01-06 21:00,6.687,0.343,0.0,0.0,1.214,0.0,0.0,0.979,9.379
2016-01-06 22:00,2016-01-06 22:00,7.002,0.808,0.0,0.0,1.211,0.0,0.0,0.974,10.381
2016-01-06 23:00,2016-01-06 23:00,7.161,1.177,0.0,0.0,1.208,0.0,0.0,0.873,11.663
2016-01-07 00:00,2016-01-07 00:00,7.196,1.585,0.0,0.0,1.206,0.0,0.0,0.816,12.579
2016-01-07 01:00,2016-01-07 01:00,7.033,1.696,0.0,0.0,1.206,0.0,0.0,0.964,12.935
2016-01-07 02:00,2016-01-07 02:00,6.668,0.947,0.0,0.0,1.206,0.0,0.0,0.925,12.475
2016-01-07 03:00,2016-01-07 03:00,6.465,0.454,0.0,0.0,1.206,0.0,0.0,0.814,11.207
2016-01-07 04:00,2016-01-07 04:00,6.83,0.513,0.0,0.0,1.202,0.0,0.0,0.753,8.959
2016-01-07 05:00,2016-01-07 05:00,7.423,0.291,0.0,0.0,1.198,0.0,0.0,0.621,7.527
2016-01-07 06:00,2016-01-07 06:00,7.545,0.064,0.0,0.0,1.199,0.0,0.0,0.477,9.386
2016-01-07 07:00,2016-01-07 07:00,6.492,0.007,0.0,0.0,1.205,0.0,0.0,0.283,10.849
2016-01-07 08:00,2016-01-07 08:00,5.736,0.002,0.0,0.0,1.211,14.698,47.47,0.423,10.616
2016-01-07 09:00,2016-01-07 09:00,6.019,0.001,0.0,0.0,1.213,76.71,197.009,0.558,10.699
2016-01-07 10:00,2016-01-07 10:00,6.439,0.001,0.0,0.0,1.214,137.434,310.796,0.554,11.231
2016-01-07 11:00,2016-01-07 11:00,6.589,0.002,0.0,0.0,1.217,182.937,374.696,0.488,11.842
2016-01-07 12:00,2016-01-07 12:00,6.484,0.002,0.0,0.0,1.219,185.718,384.327,0.415,12.002
2016-01-07 13:00,2016-01-07 13:00,6.214,0.004,0.0,0.0,1.222,157.091,339.131,0.375,11.667
2016-01-07 14:00,2016-01-07 14:00,5.835,0.002,0.0,0.0,1.225,91.839,242.158,0.443,11.148
2016-01-07 15:00,2016-01-07 15:00,5.373,0.001,0.0,0.0,1.227,28.628,99.966,0.372,10.569
2016-01-07 16:00,2016-01-07 16:00,4.839,0.0,0.0,0.0,1.229,0.133,0.809,0.228,10.102
2016-01-07 17:00,2016-01-07 17:00,4.466,0.0,0.0,0.0,1.231,0.0,0.0,0.128,9.5
2016-01-07 18:00,2016-01-07 18:00,4.002,0.0,0.0,0.0,1.232,0.0,0.0,0.066,8.797
2016-01-07 19:00,2016-01-07 19:00,3.393,0.0,0.0,0.0,1.233,0.0,0.0,0.05,8.353
2016-01-07 20:00,2016-01-07 20:00,2.994,0.0,0.0,0.0,1.233,0.0,0.0,0.075,8.164
2016-01-07 21:00,2016-01-07 21:00,2.779,0.001,0.0,0.0,1.233,0.0,0.0,0.086,8.074
2016-01-07 22:00,2016-01-07 22:00,2.676,0.001,0.0,0.0,1.234,0.0,0.0,0.106,8.054
2016-01-07 23:00,2016-01-07 23:00,2.744,0.001,0.0,0.0,1.234,0.0,0.0,0.169,8.189
2016-01-08 00:00,2016-01-08 00:00,3.089,0.001,0.0,0.0,1.234,0.0,0.0,0.257,8.263
2016-01-08 01:00,2016-01-08 01:00,3.053,0.0,0.0,0.0,1.234,0.0,0.0,0.098,8.182
2016-01-08 02:00,2016-01-08 02:00,2.672,0.0,0.0,0.0,1.235,0.0,0.0,0.056,8.242
2016-01-08 03:00,2016-01-08 03:00,2.523,0.0,0.0,0.0,1.235,0.0,0.0,0.054,8.353
2016-01-08 04:00,2016-01-08 04:00,2.349,0.0,0.0,0.0,1.236,0.0,0.0,0.102,8.336
2016-01-08 05:00,2016-01-08 05:00,2.531,0.001,0.0,0.0,1.235,0.0,0.0,0.144,8.55
2016-01-08 06:00,2016-01-08 06:00,2.747,0.011,0.0,0.0,1.235,0.0,0.0,0.141,8.668
2016-01-08 07:00,2016-01-08 07:00,3.036,0.05,0.0,0.0,1.234,0.0,0.0,0.12,8.77
2016-01-08 08:00,2016-01-08 08:00,3.693,0.078,0.0,0.0,1.233,19.047,49.417,0.167,8.769
2016-01-08 09:00,2016-01-08 09:00,5.285,0.044,0.0,0.0,1.23,94.903,199.759,0.288,8.413
2016-01-08 10:00,2016-01-08 10:00,6.645,0.03,0.0,0.0,1.226,131.007,313.671,0.489,8.376
2016-01-08 11:00,2016-01-08 11:00,7.572,0.058,0.0,0.0,1.221,131.735,377.589,0.565,8.657
2016-01-08 12:00,2016-01-08 12:00,8.055,0.114,0.0,0.0,1.219,136.367,387.326,0.516,8.078
2016-01-08 13:00,2016-01-08 13:00,8.222,0.139,0.0,0.0,1.217,133.435,342.102,0.371,7.306
2016-01-08 14:00,2016-01-08 14:00,7.91,0.1,0.0,0.0,1.218,100.219,244.971,0.389,6.562
2016-01-08 15:00,2016-01-08 15:00,6.687,0.091,0.0,0.0,1.219,29.96,102.685,0.498,6.698
2016-01-08 16:00,2016-01-08 16:00,5.733,0.097,0.0,0.0,1.221,0.114,1.065,0.643,7.062
2016-01-08 17:00,2016-01-08 17:00,5.892,0.089,0.0,0.0,1.222,0.0,0.0,0.675,7.021
2016-01-08 18:00,2016-01-08 18:00,5.637,0.048,0.0,0.0,1.224,0.0,0.0,0.56,6.785
2016-01-08 19:00,2016-01-08 19:00,5.282,0.016,0.0,0.0,1.225,0.0,0.0,0.509,6.864
2016-01-08 20:00,2016-01-08 20:00,5.222,0.014,0.0,0.0,1.226,0.0,0.0,0.578,6.902
2016-01-08 21:00,2016-01-08 21:00,5.253,0.016,0.0,0.0,1.226,0.0,0.0,0.623,6.835
2016-01-08 22:00,2016-01-08 22:00,5.334,0.018,0.0,0.0,1.226,0.0,0.0,0.534,6.93
2016-01-08 23:00,2016-01-08 23:00,5.491,0.017,0.0,0.0,1.225,0.0,0.0,0.582,7.268
2016-01-09 00:00,2016-01-09 00:00,5.877,0.016,0.0,0.0,1.223,0.0,0.0,0.942,7.559
2016-01-09 01:00,2016-01-09 01:00,6.239,0.012,0.0,0.0,1.221,0.0,0.0,0.929,7.476
2016-01-09 02:00,2016-01-09 02:00,6.039,0.016,0.0,0.0,1.219,0.0,0.0,0.516,7.655
2016-01-09 03:00,2016-01-09 03:00,5.973,0.014,0.0,0.0,1.218,0.0,0.0,0.428,7.954
2016-01-09 04:00,2016-01-09 04:00,6.236,0.021,0.0,0.0,1.217,0.0,0.0,0.799,7.87
2016-01-09 05:00,2016-01-09 05:00,6.232,0.049,0.0,0.0,1.216,0.0,0.0,0.983,7.959
2016-01-09 06:00,2016-01-09 06:00,6.916,0.088,0.0,0.0,1.214,0.0,0.0,0.996,8.276
2016-01-09 07:00,2016-01-09 07:00,7.431,0.324,0.0,0.0,1.212,0.0,0.0,0.994,9.155
2016-01-09 08:00,2016-01-09 08:00,7.824,0.859,0.0,0.0,1.21,4.151,51.548,0.996,9.796
2016-01-09 09:00,2016-01-09 09:00,8.293,0.492,0.0,0.0,1.207,19.193,202.687,0.899,9.851
2016-01-09 10:00,2016-01-09 10:00,8.909,0.305,0.0,0.0,1.205,118.23,316.671,0.629,9.69
2016-01-09 11:00,2016-01-09 11:00,9.266,0.365,0.0,0.0,1.203,107.123,380.696,0.816,9.202
2016-01-09 12:00,2016-01-09 12:00,9.314,0.645,0.0,0.0,1.201,79.522,390.423,0.941,9.288
2016-01-09 13:00,2016-01-09 13:00,9.094,1.621,0.0,0.0,1.2,45.088,345.131,0.981,9.544
2016-01-09 14:00,2016-01-09 14:00,8.955,2.163,0.0,0.0,1.198,31.146,247.966,0.983,10.402
2016-01-09 15:00,2016-01-09 15:00,8.961,1.419,0.0,0.0,1.195,8.681,105.533,0.991,12.39
2016-01-09 16:00,2016-01-09 16:00,8.94,0.896,0.0,0.0,1.193,0.014,1.371,0.992,12.936
2016-01-09 17:00,2016-01-09 17:00,8.881,0.479,0.0,0.0,1.193,0.0,0.0,0.977,12.159
2016-01-09 18:00,2016-01-09 18:00,8.531,0.313,0.0,0.0,1.194,0.0,0.0,0.939,11.141
2016-01-09 19:00,2016-01-09 19:00,7.366,0.46,0.0,0.0,1.199,0.0,0.0,0.833,10.419
2016-01-09 20:00,2016-01-09 20:00,6.082,0.417,0.0,0.0,1.206,0.0,0.0,0.532,10.062
2016-01-09 21:00,2016-01-09 21:00,5.465,0.471,0.0,0.0,1.209,0.0,0.0,0.706,10.424
2016-01-09 22:00,2016-01-09 22:00,5.476,0.279,0.0,0.0,1.209,0.0,0.0,0.665,10.717
2016-01-09 23:00,2016-01-09 23:00,5.496,0.147,0.0,0.0,1.209,0.0,0.0,0.474,11.173
2016-01-10 00:00,2016-01-10 00:00,5.318,0.104,0.0,0.0,1.21,0.0,0.0,0.365,11.467
2016-01-10 01:00,2016-01-10 01:00,5.232,0.131,0.0,0.0,1.211,0.0,0.0,0.462,11.564
2016-01-10 02:00,2016-01-10 02:00,5.25,0.199,0.0,0.0,1.211,0.0,0.0,0.545,11.694
2016-01-10 03:00,2016-01-10 03:00,5.258,0.124,0.0,0.0,1.211,0.0,0.0,0.46,11.5
2016-01-10 04:00,2016-01-10 04:00,5.152,0.05,0.0,0.0,1.212,0.0,0.0,0.53,10.925
2016-01-10 05:00,2016-01-10 05:00,4.971,0.025,0.0,0.0,1.212,0.0,0.0,0.731,9.904
2016-01-10 06:00,2016-01-10 06:00,4.793,0.014,0.0,0.0,1.213,0.0,0.0,0.744,8.881
2016-01-10 07:00,2016-01-10 07:00,4.375,0.01,0.0,0.0,1.215,0.0,0.0,0.557,8.007
2016-01-10 08:00,2016-01-10 08:00,4.108,0.015,0.0,0.0,1.217,13.666,53.822,0.513,7.647
2016-01-10 09:00,2016-01-10 09:00,4.787,0.044,0.0,0.0,1.218,70.622,205.749,0.502,7.447
2016-01-10 10:00,2016-01-10 10:00,5.56,0.146,0.0,0.0,1.216,132.2,319.806,0.504,7.329
2016-01-10 11:00,2016-01-10 11:00,6.268,0.235,0.0,0.0,1.213,157.042,383.946,0.599,7.203
2016-01-10 12:00,2016-01-10 12:00,6.672,0.252,0.0,0.0,1.211,135.39,393.691,0.696,7.362
2016-01-10 13:00,2016-01-10 13:00,6.665,0.302,0.0,0.0,1.21,100.235,348.381,0.727,7.55
2016-01-10 14:00,2016-01-10 14:00,6.305,0.292,0.0,0.0,1.211,66.017,251.1,0.726,7.681
2016-01-10 15:00,2016-01-10 15:00,5.725,0.197,0.0,0.0,1.212,23.264,108.557,0.741,7.704
2016-01-10 16:00,2016-01-10 16:00,5.218,0.112,0.0,0.0,1.214,0.188,1.749,0.777,7.826
2016-01-10 17:00,2016-01-10 17:00,5.053,0.038,0.0,0.0,1.215,0.0,0.0,0.786,7.875
2016-01-10 18:00,2016-01-10 18:00,4.839,0.005,0.0,0.0,1.216,0.0,0.0,0.604,7.95
2016-01-10 19:00,2016-01-10 19:00,4.621,0.008,0.0,0.0,1.217,0.0,0.0,0.592,8.046
2016-01-10 20:00,2016-01-10 20:00,4.401,0.05,0.0,0.0,1.218,0.0,0.0,0.683,7.965
2016-01-10 21:00,2016-01-10 21:00,4.181,0.338,0.0,0.0,1.218,0.0,0.0,0.778,7.708
2016-01-10 22:00,2016-01-10 22:00,4.129,0.922,0.012,0.005,1.216,0.0,0.0,0.95,7.378
